대분류,파일명,컬럼명,유일값 수,범주 집합,같은 대분류 평균 유사도,다른 대분류 평균 유사도,유사도 차이
재난안전,65_해양경찰청_해상조난사고 상세데이터 현황_20231231.csv,관할해경서,20,"['평택', '목포', '여수', '서귀포', '보령', '울진', '속초', '울산', '사천', '부안']",0.02024617814979862,0.016845554083930778,0.003400624065867844
재난안전,39_경찰청 서울특별시경찰청_경찰서별 5대범죄 발생 검거 현황_20231231.csv,죄종,6,"['살인', '폭력', '절도', '강간,추행', '강간', '강도']",0.020178676782859666,0.01777956660398866,0.0023991101788710043
재난안전,67_행정안전부_상습 결빙구간_20231222.csv,도로 분류,12,"['농어촌도로', '위임국도', '일반국도', '시도', '구도', '광역시도', '구국도', '고속국도', '군도', '도시계획도로']",0.01996042084154031,0.014462077289130378,0.005498343552409931
재난안전,60_한국가스안전공사_전국 LPG 충전소 현황_20240926.csv,관리구분,18,"['부탄켄', '자동차+탱크', '용기+탱크+13kg용기', '자동차충전', '용기+탱크', '자동차+13kg용기', '용기+자동차+탱크+13kg용기+부탄캔', '자동차사', '용기+자동차', '자동차+탱크+13kg용기']",0.019823310920345102,0.016739792748585235,0.003083518171759867
재난안전,59_충청북도_재난대응용 배수펌프장 현황_20240830.csv,운영기간,4,"['2024-05-13~2024-10-31', '2024-05-15~2024-10-15', '2024-05-01~2024-10-31', '2024-04-01~2024-10-31']",0.01903876042877311,0.02400501673886751,-0.0049662563100944
재난안전,63_한국소비자원 소비자 위해 정보_20240630.csv,발생장소,136,"['종합병원 ', '기타 주택', '가축사육장 ', '기타 농수축산업 지역 ', '세탁소', '어린이집(놀이방)', '상세불명의 교통시설 ', '상세불명의 산업 및 건설지역 ', '목욕탕', '일반도로']",0.018911062490182894,0.015824075569731175,0.003086986920451718
재난안전,41_경찰청_경찰관서 위치 주소 현황_20240731.csv,시도청,18,"['제주청', '경북청', '경기북부청', '대구청', '세종청', '서울청', '충남청', '인천청', '전남청', '광주청']",0.018885337514851566,0.016572043890300214,0.0023132936245513526
재난안전,63_한국소비자원 소비자 위해 정보_20240630.csv,접수일,62,"['2024-05-20', '2024-05-14', '2024-06-28', '2024-06-04', '2024-04-25', '2024-05-08', '2024-06-10', '2024-04-24', '2024-04-11', '2024-04-08']",0.018741591689568265,0.013688501584486971,0.005053090105081294
재난안전,39_경찰청 서울특별시경찰청_경찰서별 5대범죄 발생 검거 현황_20231231.csv,발생검거,2,"['검거', '발생']",0.018376288894522374,0.015546158759789583,0.002830130134732791
재난안전,52_대구광역시 북구_기계설비 성능점검 대상 건축물_20240329.csv,데이터 기준일자,1,['2024-03-29'],0.01810084121947555,0.015016935917991255,0.0030839053014842938
재난안전,41_경찰청_경찰관서 위치 주소 현황_20240731.csv,경찰서,258,"['완주', '고성', '부산기장', '대구북부', '부산사상', '진해', '부산연제', '여수', '안성', '창원중부']",0.01788221341619296,0.02200893455715036,-0.004126721140957402
재난안전,50_대구광역시 북구_간선도로 적사함(제설함)_20240604.csv,관리기관(부서),1,['건설과/안전총괄과'],0.017735830418874693,0.01618353299387956,0.001552297424995134
재난안전,61_한국가스안전공사_전국 도시가스충전소 현황_20240926.csv,지사,27,"['경기동부지사', '강원영동지사', '서울서부지사', '경기서부지사', '인천본부', '경기북부지사', '경남본부', '강원광역본부', '대구광역본부', '경기중부지사']",0.017626120566957892,0.022392896022331146,-0.004766775455373254
재난안전,65_해양경찰청_해상조난사고 상세데이터 현황_20231231.csv,발생원인,12,"['적재불량', '연료고갈', '관리소홀', '배터리 방전', '운항부주의', '기상악화', '화기취급부주의', '정비불량', '안전부주의', '재질불량']",0.01756638069609181,0.013120224123043076,0.004446156573048733
재난안전,55_세종특별자치시_CCTV_20240531.csv,관리기관명,3,"['세종특별자치시', '공주시', '충북']",0.017538981525274746,0.013024561896362495,0.004514419628912251
재난안전,53_도로교통공단_사망 교통사고 정보_20231231.csv,요일,7,"['목', '일', '화', '수', '금', '월', '토']",0.01750100876866417,0.01297091108944993,0.004530097679214239
재난안전,50_대구광역시 북구_간선도로 적사함(제설함)_20240604.csv,데이터 기준일자,1,['2024-06-04'],0.017407426523008477,0.01618353299387956,0.001223893529128918
재난안전,63_한국소비자원 소비자 위해 정보_20240630.csv,위험및위해원인 소분류,46,"['위험 및 위해내용 확인불가', '이물질(비닐)', '이물질(기타)', '기능고장', '이물질(플라스틱)', '이물질(가루)', '연료·액체 누수 등', '동물에 의한 상해', '화재', '이물질(가스 및 기체류)']",0.017391062284275578,0.012332497005535565,0.005058565278740013
재난안전,60_한국가스안전공사_전국 LPG 충전소 현황_20240926.csv,행정구역,243,"['경북 안동시', '경남 창원시 마산회원구', '인천 미추홀구', '경기 수원시 권선구', '부산 사하구', '대구 북구', '울산 중구', '충남 아산시', '강원 삼척시', '충북 진천군']",0.01724003707485148,0.022179060343870374,-0.004939023269018895
재난안전,62_한국산업안전보건공단_건설업 공종별 세부공정 목록_20210910.csv,공사종류,6,"['아파트', '터널', '지하철', '댐', '빌딩', '교량 및 도로']",0.017144133484862514,0.016970935032955832,0.00017319845190668162
재난안전,63_한국소비자원 소비자 위해 정보_20240630.csv,위해부위 소분류,44,"['입술, 혀', '기타 얼굴부위', '다리(무릎 아래, 무릎 및 발목 제외)', '안구', '이마', '귀 및 고막', '생식기 주변 및 회음부', '손', '팔꿈치', '복부']",0.017082407412945182,0.01213783752357419,0.004944569889370993
재난안전,44_경찰청_연도별 사이버 범죄 통계 현황_08_31_2020.csv,구분,2,"['검거건수', '발생건수']",0.017044379702570712,0.022148096371572338,-0.005103716669001626
재난안전,51_대구광역시 북구_고압가스제조업_20240701.csv,업종,4,"['고압가스충전', ' 냉동기 제조', '고압가스 제조(냉동)', '특정설비 제조']",0.016984260728388205,0.021566099644713104,-0.004581838916324899
재난안전,52_대구광역시 북구_기계설비 성능점검 대상 건축물_20240329.csv,구분,2,"['공동주택', '건축물']",0.01697751914845465,0.017069831314756336,-9.231216630168487e-05
재난안전,63_한국소비자원 소비자 위해 정보_20240630.csv,위해증상 소분류,44,"['알레르기', '두통', '출혈 및 혈종', '골절', '절상(베임)', '염좌', '기타 장기손상 및 통증', '신경계통 손상 및 통증', '오한, 발열', '기타 피부 및 피하조직 손상']",0.01696729949927612,0.012927053209848703,0.004040246289427415
재난안전,67_행정안전부_상습 결빙구간_20231222.csv,대표지역,242,"['경기도 수원시', '강원특별자치도 영월군 ', '강원도 정선군 ', '경상북도 영덕군', '제주특별자치도 제주시', '전라북도 김제시', '강원도 철원군', '부산광역시 동구', '전라북도 정읍시', '전라북도 임실군']",0.0168608611200054,0.02252222944899455,-0.005661368328989152
재난안전,62_한국산업안전보건공단_건설업 공종별 세부공정 목록_20210910.csv,공종명,51,"['강교설치작업', '창호 및 유리작업', 'PSC교량작업', '가설도로작업', '터널배수작업', '콘크리트작업', '철골작업', '굴착작업', '판넬 등 외부마감작업', '터널굴착작업']",0.016850237123231752,0.021333973898715917,-0.004483736775484165
재난안전,53_도로교통공단_사망 교통사고 정보_20231231.csv,사고유형_대분류,4,"['차대차', '차대사람', '차량단독', '철길건널목']",0.016761621178391105,0.010595053523120616,0.0061665676552704884
재난안전,57_소방청_시도 소방서 현황_20240630.csv,본부명,19,"['강원소방본부', '경남소방본부', '경기재난안전본부', '제주소방본부', '충남소방본부', '부산소방재난본부', '광주소방안전본부', '울산소방본부', '대구소방안전본부', '세종소방본부']",0.016742226467262745,0.021283631945884424,-0.004541405478621679
재난안전,47_고용노동부_안전관리전문기관 지정 현황_20240930.csv,지정관서,6,"['중부청', '서울청', '광주청', '대구청', '부산청', '대전청']",0.016677873282261797,0.017960961849548287,-0.0012830885672864903
재난안전,58_소방청_화재발생 정보_20231231.csv,장소소분류,365,"['기타 공공기관', '양식(휴게)', '콘도미니엄', '박람회장', '기타 항공기', '수리,A/S,상하수도', '목초지', '지하탱크저장소', '커피숍,다방,카페(휴게)', '일반취급소']",0.016562749916104222,0.011710498713855827,0.004852251202248395
재난안전,67_행정안전부_상습 결빙구간_20231222.csv,관리청,216,"['대전광역시(대덕구)', '경기도(양주시)', '전라북도(군산시)', '경상남도(합천군)', '전라북도(고창군)', '민자고속도로(경기고속도로(주))', '전라남도(화순군)', '충청남도(홍성군)', '세종특별자치시(본청)', '전라남도(보성군)']",0.016454954036764072,0.02119677166036676,-0.004741817623602689
재난안전,39_경찰청 서울특별시경찰청_경찰서별 5대범죄 발생 검거 현황_20231231.csv,구분,31,"['용산', '강서', '중랑', '남대문', '성동', '강동', '강북', '서부', '방배', '영등포']",0.016432012414307737,0.02164864724189865,-0.005216634827590914
재난안전,63_한국소비자원 소비자 위해 정보_20240630.csv,발생일자,330,"['2024-05-20', '2024-05-05', '2024-03-23', '2024-02-20', '2024-06-01', '2024-02-13', '2023-09-29', '2024-04-25', '2024-03-31', '2023-12-27']",0.016247628233923308,0.02281932991246101,-0.006571701678537701
재난안전,65_해양경찰청_해상조난사고 상세데이터 현황_20231231.csv,기상상태,8,"['풍랑주의보', '저시정', '풍랑경보', '양호', '태풍주의보', '황천5급', '황천4급', '황천6급']",0.016245130573596837,0.011535807480751052,0.0047093230928457845
재난안전,63_한국소비자원 소비자 위해 정보_20240630.csv,품목소분류,1135,"['형광등', '과일 통조림', '옥수수', '소화기', '기타 완구', '전정 톱', '연탄보일러', '콘크리트 계단', '야외용 벤치', '찌개류']",0.01606117343437279,0.021032826254737,-0.004971652820364211
재난안전,63_한국소비자원 소비자 위해 정보_20240630.csv,품목중분류,248,"['수산물 가공식품-통병조림', '기타 신체보호 장비 및 액세서리', '바디케어 용품', '일회용 주방용품', '과일-기타', '주방용구 및 용품', '조미식품-절임식품', '감시 및 감지장비', '필드 및 코트운동장비', '빵(떡) 및 과자류-떡']",0.015873383555275795,0.018021790046372197,-0.0021484064910964017
재난안전,59_충청북도_재난대응용 배수펌프장 현황_20240830.csv,직위,1,['담당자'],0.015456492232933857,0.02081150791832263,-0.005355015685388773
재난안전,59_충청북도_재난대응용 배수펌프장 현황_20240830.csv,상주여부,1,['비상주'],0.015456492232933857,0.02081150791832263,-0.005355015685388773
재난안전,59_충청북도_재난대응용 배수펌프장 현황_20240830.csv,신분,1,['공무원'],0.015456492232933857,0.02081150791832263,-0.005355015685388773
재난안전,50_대구광역시 북구_간선도로 적사함(제설함)_20240604.csv,관리자 연락처,2,"['053-665-2918', '053-665-4352']",0.015182887037404471,0.017987906099115908,-0.002805019061711437
재난안전,54_부산광역시_수영구_민방위급수시설 현황_20241010.csv,민방위급수시설구분,2,"['음용수', '생활용수']",0.014702959689122714,0.020826221462986617,-0.006123261773863903
재난안전,65_해양경찰청_해상조난사고 상세데이터 현황_20231231.csv,발생해역,6,"['영해-EEZ', '영해', '협수로', '북한해역', '공해', '항계 내']",0.014458252014493172,0.010118880926344916,0.004339371088148256
재난안전,54_부산광역시_수영구_민방위급수시설 현황_20241010.csv,관리기관명,1,['수영구청'],0.014349425278268005,0.01789386548919524,-0.003544440210927237
재난안전,55_세종특별자치시_CCTV_20240531.csv,설치목적구분,2,"['생활방범', '차량방범']",0.013869533442828099,0.009580867894853013,0.004288665547975086
재난안전,54_부산광역시_수영구_민방위급수시설 현황_20241010.csv,데이터기준일자,1,['2024-10-10'],0.013704936320946992,0.019977198822528578,-0.006272262501581586
재난안전,51_대구광역시 북구_고압가스제조업_20240701.csv,데이터기준일자,1,['2024-07-01'],0.013567231682491286,0.01812327679523394,-0.004556045112742652
재난안전,63_한국소비자원 소비자 위해 정보_20240630.csv,품목대분류,22,"['화재, 안전 및 보안 장비', '의류, 신발, 가방, 보석 및 시계', '가전제품 및 정보통신기기', '건축/인테리어 자재 및 작업공구', '가공식품', '연료 및 전지', '축산·수산물 식품', '조명기구 및 전기 부품&용품', '화장품 및 화장용품', '완구 및 게임용품']",0.012803487111294592,0.00889289993686058,0.0039105871744340125
재난안전,58_소방청_화재발생 정보_20231231.csv,시도,17,"['충청남도', '경상남도', '부산광역시', '전라남도', '광주광역시', '대전광역시', '세종특별자치시', '전북특별자치도', '제주특별자치도', '경상북도']",0.012429648387132041,0.0169889573712969,-0.004559308984164857
재난안전,41_경찰청_경찰관서 위치 주소 현황_20240731.csv,구분,2,"['파출소', '지구대']",0.011998447752800089,0.00827052157985051,0.0037279261729495777
재난안전,53_도로교통공단_사망 교통사고 정보_20231231.csv,주야,2,"['주', '야']",0.011058735837132957,0.007667710211648982,0.003391025625483975
재난안전,58_소방청_화재발생 정보_20231231.csv,발화요인소분류,49,"['설계상결함', '기타(자연적인요인)', '과열, 과부하', '가스누출(폭발)', '기타(화학적요인)', '방화의심', '방화', '금수성물질의 물과 접촉', '기타(전기적요인)', '제조상결함']",0.010430149314400212,0.005054684213233999,0.005375465101166213
재난안전,55_세종특별자치시_CCTV_20240531.csv,관리기관전화번호,1,['044-300-2454'],0.010159548658038718,0.007127131099762102,0.003032417558276616
재난안전,55_세종특별자치시_CCTV_20240531.csv,데이터기준일자,1,['2024-05-31'],0.01006314227371698,0.009210464433095434,0.0008526778406215459
재난안전,58_소방청_화재발생 정보_20231231.csv,장소대분류,15,"['주거', '자동차,철도차량', '집합시설', '교육시설', '판매,업무시설', '위험물,가스제조소', '문화재시설', '임야', '생활서비스', '운수자동차시설']",0.00967593196377571,0.0036174305055916753,0.006058501458184035
재난안전,58_소방청_화재발생 정보_20231231.csv,장소중분류,50,"['공공기관', '위험물제조소등', '연구,학원', '항공기', '종교시설', '일상서비스', '지중시설', '숙박시설', '동식물시설', '군용차량']",0.00945621582203631,0.005214142055020281,0.004242073767016029
재난안전,58_소방청_화재발생 정보_20231231.csv,발화요인대분류,12,"['화학적 요인', '방화', '전기적 요인', '방화의심', '가스누출(폭발)', '부주의', '기타', '자연적인 요인', '제품결함', '기계적 요인']",0.009313496924772773,0.0033253285630629754,0.005988168361709798
재난안전,63_한국소비자원 소비자 위해 정보_20240630.csv,위해자성별,3,"['미상', '여자', '남자']",0.009040793453102663,0.00888389552718335,0.00015689792591931304
재난안전,48_광주광역시_CCTV_20240630.CSV,카메라화소,1,['200만'],0.008520248332171621,0.0043716755648757705,0.004148572767295851
재난안전,48_광주광역시_CCTV_20240630.CSV,촬영방면,1,['360도'],0.008520248332171621,0.0043716755648757705,0.004148572767295851
재난안전,48_광주광역시_CCTV_20240630.CSV,보관일수,1,['30일'],0.008520248332171621,0.0043716755648757705,0.004148572767295851
재난안전,48_광주광역시_CCTV_20240630.CSV,관리기관명,1,['광주광역시 사회재난과'],0.008460259513410678,0.0043716755648757705,0.0040885839485349075
재난안전,48_광주광역시_CCTV_20240630.CSV,데이터기준일자,1,['2024-06-30'],0.008345357569934783,0.004387701205901412,0.003957656364033371
재난안전,19_행정안전부_지진재해대응시스템_행정구역정보_20240808.csv,상태,1,['Y'],0.00822041672162127,0.018817753081315426,-0.010597336359694157
재난안전,63_한국소비자원 소비자 위해 정보_20240630.csv,치료기간,2,"['사망', '해당없음']",0.007163237693083411,0.00381787057200618,0.0033453671210772313
재난안전,58_소방청_화재발생 정보_20231231.csv,화재유형,6,"['기타(쓰레기 화재등)', '자동차,철도차량', '임야', '건축,구조물', '선박,항공기', '위험물,가스제조소등']",0.003608186104575764,0.0024474288308676552,0.0011607572737081088
환경기상,10_한국환경공단_수질오염 방제정보_수질오염 사고현황_20240718.csv,접수일시,766,"['2018-07-25 17:10', '2022-11-30 12:00', '2020-02-11 15:15', '2018-02-12 22:12', '2021-04-04 14:34', '2023-12-12 12:00', '2023-06-04 11:00', '2020-09-28 19:26', '2022-06-16 17:00', '2011-11-24 0:00']",0.05000055715741327,0.037853624668843254,0.012146932488570017
환경기상,10_한국환경공단_수질오염 방제정보_수질오염 사고현황_20240718.csv,신고일시,748,"['2022-11-30 12:00', '2017-07-18 9:35', '2018-02-12 22:12', '2019-07-15 19:40', '2023-12-12 12:00', '2023-06-04 11:00', '2020-12-27 10:00', '2022-06-16 17:00', '2011-11-24 0:00', '2023-05-15 18:00']",0.04995090018140211,0.0377863227436926,0.01216457743770951
환경기상,28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,종점,633,"['경기도 양주시 광사동 723도', '경기도 평택시 청북읍 옥길리 150-170 답', '경기도 동두천시 생연동 산 13-4 임', '인천광역시 부평구 청천동 372-5도', '경기도 평택시 유천동', '서울특별시 은평구 구산동 산 131-18 임', '경기도 포천시 군내면 구읍리 606-10답', '인천광역시 중구 신흥동3가 35도', '경기도 성남시 분당구 금곡동 223도', '인천광역시 부평구 부평동 431-40도']",0.04626797889046914,0.03774234027239642,0.00852563861807272
환경기상,28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,시작점,626,"['경기도 양주시 광사동 723도', '서울특별시 동대문구 전농동 620-67도', '경기도 군포시 부곡동 1145-1 도', '서울특별시 광진구 자양동 753-2도', '인천광역시 동구 창영동 179-3도', '서울특별시 성북구 정릉동 산1-1임', '서울특별시 서초구 반포동 1333천', '경기도 안산시상록구 성포동 679-9도', '서울특별시 영등포구 당산동5가 11-37도', '서울특별시 중구 장충동2가 산 14-21임']",0.046169997420066944,0.037661058464563905,0.008508938955503038
환경기상,10_한국환경공단_수질오염 방제정보_수질오염 사고현황_20240718.csv,등록일시,627,"['2022-07-26 10:13', '2021-12-15 16:48', '2022-05-17 13:27', '2024-04-22 10:30', '2024-01-17 17:08', '2019-03-15 10:34', '2019-08-01 10:14', '2022-05-17 11:13', '2017-02-09 15:25', '2021-12-16 18:39']",0.046109583784357526,0.037735074842025956,0.00837450894233157
환경기상,38_대구광역시 북구_특정토양오염관리대상시설_20240726.csv,소재지 도로명주소,96,"['대구광역시 북구 칠곡중앙대로 624 (읍내동)', '대구광역시 북구 노원로 139-6 (노원동3가)', '대구광역시 북구 노원로 164 (노원동3가)', '대구광역시 북구 유통단지로13길 38 (산격동)', '대구광역시 북구 3공단로 8 (노원동3가)', '대구광역시 북구 매천로 153 (매천동)', '대구광역시 북구 매천로 149 (매천동)', '대구광역시 북구 매천로2길 58-52  (팔달동)', '대구광역시 북구 호국로 303 (서변동)', '대구광역시 북구 동북로 9 (산격동)']",0.04593242376120183,0.03785787733317099,0.008074546428030842
환경기상,35_대구광역시 북구_사업장폐기물배출자정보_20240502.csv,상호명,227,"['신진레미콘㈜', '복현초등학교', '의료법인 배성의료재단', '영진바렐', '팔공신철', '㈜세화정공', '성화여자고등학교', '대구보건대학교병원', '한국기초과학지원연구원', '㈜세현이엔지']",0.045816833710674285,0.038009082041657566,0.007807751669016719
환경기상,25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,일자,365,"['2022-06-10', '2022-12-04', '2022-04-01', '2022-07-01', '2022-03-11', '2022-01-23', '2022-08-31', '2022-05-03', '2022-10-15', '2022-04-26']",0.0457278048503931,0.03812369530333247,0.007604109547060631
환경기상,35_대구광역시 북구_사업장폐기물배출자정보_20240502.csv,사업장주소,221,"['대구광역시 북구 매천로 147(매천동)', '대구광역시 북구 노원로42길 6(침산동)', '대구광역시 북구 유통단지로 16,7동 17호 2층(산격동)', '대구광역시 북구 공항로 50(복현동)', '대구광역시 북구 칠성시장로23길 55(칠성동2가)', '대구광역시 북구 동호길 16(동호동)', '대구광역시 북구 복현로20길 86(복현동)', '대구광역시 북구 오봉로18길 38 (침산동)', '대구광역시 북구 노원로동39길 19(침산동)', '대구광역시 북구 서변로3길 89(서변동)']",0.04572139233508681,0.03786672238563249,0.007854669949454322
환경기상,36_대구광역시 북구_수경시설_20240501.csv,소재지주소,18,"['대구광역시 북구 동천동 915-2', '대구광역시 북구 서변동 1763', '대구광역시 북구 침산동 1381-1 ', '대구광역시 북구 복현동 201-1', '대구광역시 북구 산격동 1620 ', '대구광역시 북구 태전동 1104 ', '대구광역시 북구 구암동 773 ', '대구광역시 북구 학정동 939-3', '대구광역시 북구 산격동 724-12 ', '대구광역시 북구 구암동 694 ']",0.045686974642490684,0.03781135394430758,0.007875620698183101
환경기상,20_환경부_온실가스종합정보센터_온실가스 배출량 산정방법 정보_20210929.CSV,산정식명,70,"['카바이드 생산', '벼재배 녹비시용 산정식', '민간항공기 CH4 산정식', '발포제 산정식', '민간항공기 N2O 산정식', '탄산염의 기타 공정 사용', '전기설비', '산림지로유지된 산림지', '농경지토양 화학비료 N2O 산정식', '공공하수처리 CH4산정식']",0.045679107732523795,0.037838633022784784,0.00784047470973901
환경기상,21_대구광역시_북구_지하수시설_20240726.csv,개발위치,619,"['대구광역시 북구 연경동 552번지 ', '대구광역시 북구 관음동 103번지 ', '대구광역시 북구 서변동 537번지 (도로명 : 대구광역시 북구 도곡길 89 (서변동))', '대구광역시 북구 도남동 710번지 2호 (도로명 : 대구광역시 북구 도남길 140-8 (도남동))', '대구광역시 북구 침산동 561번지 (도로명 : 대구광역시 북구 침산로 205 (침산동))', '대구광역시 북구 구암동 26번지 ', '대구광역시 북구 읍내동 127번지 ', '대구광역시 북구 서변동 634번지 ', '대구광역시 북구 국우동 516번지 1호 (도로명 : 대구광역시 북구 호국로 589-36 (국우동))', '대구광역시 북구 도남동 17번지 ']",0.0456223104395745,0.03766624714203256,0.007956063297541942
환경기상,24_서울특별시 서대문구_의류수거함 현황_20230301.csv,설치장소(도로명),498,"['서대문구 연희로12길 10-10', '서대문구 연희로16길 26-1', '서대문구 거북골로18길 12', '서대문구 신촌로9길 37-10', '서대문구 포방터8길4', '서대문구 북아현로18길63-14', '서대문구 홍제천로 40', '서대문구 증가로108', '서대문구 신촌로3나길7-36', '서대문구 북아현로22나길8']",0.045566022874288924,0.03779329844863035,0.007772724425658573
환경기상,35_대구광역시 북구_사업장폐기물배출자정보_20240502.csv,연락처,223,"['053-803-8463', '053-235-6571', '053-640-7713', '053-285-4500', '053-353-5695', '053-355-7307', '053-950-7667', '053-380-1234', '070-4145-5464', '053-384-9900']",0.045537343835049204,0.03778247549277267,0.007754868342276532
환경기상,10_한국환경공단_수질오염 방제정보_수질오염 사고현황_20240718.csv,상세주소,369,"['승촌보 상류 용봉배수장 주변(나주시 노안면)', '충청북도 진천군 덕산면 화상리 46-2', '시산리 623 번지(준설선 해제작업)', '함평천', '대호방조제', '한산농협주유소', '유성티엘씨 제2물류센터', '문의대교 인근 대청호', '도천교 인근(하남산단 내 풍영정천 일대)', '안양천 : 양화교 하류 100m 지점']",0.04549836710281689,0.03763911446832959,0.0078592526344873
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,연안명칭,96,"['한림항', '삼척연안', '고흥연안', '영일만', '태안연안', '울산연안', '고성자란만', '기장연안', '한림연안', '묵호항']",0.04549755280316999,0.03775743992821653,0.007740112874953464
환경기상,18_환경부 국립환경과학원_환경측정기기 형식승인 현황_20231101.csv,인증서번호,2623,"['제WTMS-COD-2003-24호', '제OEA-2015-1호', '제NESM-41호', '제EAE-2013-2호', '제WTMS-SS-2008-15호', '제WTMS-TOC-2014-1호', '제OEA-2021-3호', '제APMC2-2016-01호', '제DWMS-CM-2017-1호', '제WTMS-COD-2013-1호']",0.0454666081687628,0.037738239280222595,0.007728368888540206
환경기상,7_서울특별시_양천구_폐건전지폐형광등분리수거함_20241010.csv,수거함 설치위치,470,"['서울특별시 양천구 목동 750-5 월드메르디앙아파트', '서울특별시 양천구 신월동 1063 신정뉴타운 롯데캐슬아파트 107동', '서울특별시 양천구 신월동 448-5 신강초등학교', '서울특별시 양천구 신정동 743-2 신정현대6차아파트 104동 옆', '서울특별시 양천구 신월동 1047 방주기픈샘아파트 202동', '서울특별시 양천구 신월동 1023 벽산블루밍 2차', '서울특별시 양천구 신월동 1051 정은스카이빌', '서울특별시 양천구 신월동 125 보람쉬움아파트', '서울특별시 양천구 신월동 1057-1 롯데캐슬아파트 103동', '서울특별시 양천구 목동 903 목동2단지아파트 309동']",0.04538645791541019,0.037695593628192865,0.007690864287217325
환경기상,10_한국환경공단_수질오염 방제정보_수질오염 사고현황_20240718.csv,첨부파일,7,"['FILE_000000000007171', 'FILE_000000000007137', 'FILE_000000000008612', 'FILE_000000000014208', 'FILE_000000000011947', 'FILE_000000000014860', 'FILE_000000000007169']",0.045293901460857676,0.03763210896275766,0.007661792498100013
환경기상,24_서울특별시 서대문구_의류수거함 현황_20230301.csv,관리번호,506,"['204-지', '111-의', '29-의', '236-지', '280-지', '28-지', '21-지', '191-지', '157-의', '96-지']",0.045293901460857676,0.03763210896275766,0.007661792498100013
환경기상,30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,선박명,22,"['푸르미1호(신)', '부산936호', '청해2호', '청화2호', '푸르미2호', '여청2호', '포항해양3호', '청항1호', '온바당호', '항만정화1호']",0.045293901460857676,0.03763210896275766,0.007661792498100013
환경기상,37_대구광역시 북구_음식물쓰레기수거용기판매소_20240530.csv,업소명,53,"['유스파유마트', '쉘마트', '일마트', '신바람홈마트', '대백마트 서변점', '아하마트', '칠곡빅마트 관음점', '대백마트(팔달점)', '셀할인마트', '원마트']",0.04529390146085767,0.03765258561771673,0.007641315843140942
환경기상,37_대구광역시 북구_음식물쓰레기수거용기판매소_20240530.csv,전화번호,50,"['053-954-3700', '053-951-8288', '053-944-0778', '053-959-7031', '053-951-1212', '053-269-5353', '053-942-9911', '053-283-3033', '053-311-7760', '053-384-2522']",0.04529390146085767,0.03763210896275766,0.007661792498100006
환경기상,20_환경부_온실가스종합정보센터_온실가스 배출량 산정방법 정보_20210929.CSV,산정식,65,"['활동자료*연간배출률+활동자료*제조시배출률', '활동자료*순발열량/총발열량*CH4 EF*산화계수/1000000*41.868', '활동자료*습지_CO2EF*비결빙일수*습지_전용면적비율', '질소발생량/1000000*44/28', '활동자료*전극봉배출계수*44/12/1000', '활동자료*탄소함량*산화율*44/12/1000000', '활동자료*연료필요량/암모니아*연료의탄소함유량계수*연료의탄소산화계수*44/12/1000000', '(분뇨질소부하량)*N20배출계수*44/28', '(1-봄베잔류율)*(활동자료*1-이용률*주입가스 GWP+활동자료*부생가스 CF4 배출계수*부생가스 CF4 GWP+활동자료*부생가스 C2F6 배출계수*부생가스 C2F6 GWP+활동자료*부생가스 C3F8 배출계수*부생가스 C3F8 GWP+활동자료*부생가스 CHF3 배출계수*부생가스 CHF3 GWP)/1000', '활동자료*순발열량/총발열량*N2O EF*산화계수/1000000*41.868']",0.045117896672926774,0.037413290436821234,0.007704606236105541
환경기상,10_한국환경공단_수질오염 방제정보_수질오염 사고현황_20240718.csv,수정일자,539,"['2017-02-10 14:48', '2020-07-31 17:12', '2021-03-18 17:47', '2022-01-11 10:53', '2023-04-13 17:49', '2017-02-10 11:12', '2021-12-22 9:55', '2017-06-19 17:14', '2022-12-26 14:25', '2021-09-06 15:47']",0.04467002924348714,0.03666267762646041,0.008007351617026731
환경기상,38_대구광역시 북구_특정토양오염관리대상시설_20240726.csv,시설명,99,"['덕영주유소', '대구광역시청', '에코주유소', '대훈남주유소', '소원주유소', '공명주유소', '에이치디현대오일뱅크㈜직영 유통단지주유소', 'SK에너지㈜거산주유소', '현대에너지', '주식회사 에너지영신']",0.04446632124861577,0.037689447899087986,0.006776873349527784
환경기상,28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,도로명,573,"['평촌대로', '검배로', '퇴계로', '포일세거리로', '남파로', '가산디지털1로', '자유무역로', '인촌로', '안현로서6길', '여수울로']",0.04393193982790391,0.03663250743454144,0.007299432393362469
