관리기관명,소재지주소,설치목적구분,카메라대수,관리기관전화번호,위도,경도,데이터기준일자
세종특별자치시,세종특별자치시 반곡동 203-75,생활방범,2,044-300-2454,36.482492,127.312794,2024-05-31
세종특별자치시,세종특별자치시 반곡동 375-1,생활방범,2,044-300-2454,36.495053,127.311743,2024-05-31
세종특별자치시,세종특별자치시 반곡동178-1,생활방범,3,044-300-2454,36.494139,127.313524,2024-05-31
세종특별자치시,세종특별자치시 반곡동323,생활방범,3,044-300-2454,36.49355,127.31273,2024-05-31
세종특별자치시,세종특별자치시 반곡동 262,생활방범,3,044-300-2454,36.49373,127.311749,2024-05-31
세종특별자치시,세종특별자치시 반곡동 316,생활방범,1,044-300-2454,36.494723,127.310257,2024-05-31
세종특별자치시,세종특별자치시 반곡로 49 (반곡동),생활방범,1,044-300-2454,36.498532,127.311637,2024-05-31
세종특별자치시,세종특별자치시 반곡동108-2,생활방범,2,044-300-2454,36.49776,127.315711,2024-05-31
세종특별자치시,세종특별자치시 반곡동62-4,생활방범,2,044-300-2454,36.499119,127.317319,2024-05-31
세종특별자치시,세종특별자치시 반곡동60-1,생활방범,1,044-300-2454,36.500738,127.317129,2024-05-31
세종특별자치시,세종특별자치시 반곡동 748,생활방범,1,044-300-2454,36.49289,127.305222,2024-05-31
세종특별자치시,세종특별자치시 반곡동 산61,생활방범,3,044-300-2454,36.493426,127.303864,2024-05-31
세종특별자치시,세종특별자치시 반곡동 산68,생활방범,2,044-300-2454,36.494719,127.302209,2024-05-31
세종특별자치시,세종특별자치시 반곡동60-4,생활방범,3,044-300-2454,36.50002,127.316206,2024-05-31
세종특별자치시,세종특별자치시 반곡동52-23,생활방범,3,044-300-2454,36.498456,127.313668,2024-05-31
세종특별자치시,세종특별자치시 반곡동45-15,생활방범,2,044-300-2454,36.497823,127.311224,2024-05-31
세종특별자치시,세종특별자치시 반곡동816,생활방범,2,044-300-2454,36.498017,127.30937,2024-05-31
세종특별자치시,세종특별자치시 반곡동771-84,생활방범,3,044-300-2454,36.491548,127.303845,2024-05-31
세종특별자치시,세종특별자치시 반곡동65-7,생활방범,2,044-300-2454,36.496053,127.317966,2024-05-31
세종특별자치시,세종특별자치시 반곡동63-7,생활방범,2,044-300-2454,36.497729,127.317823,2024-05-31
세종특별자치시,세종특별자치시 반곡동395-1,생활방범,2,044-300-2454,36.49595,127.310062,2024-05-31
세종특별자치시,세종특별자치시 반곡동398-1,생활방범,3,044-300-2454,36.497064,127.3095,2024-05-31
세종특별자치시,세종특별자치시 반곡동817,생활방범,2,044-300-2454,36.499162,127.306968,2024-05-31
세종특별자치시,세종특별자치시 반곡동710-2,생활방범,2,044-300-2454,36.496712,127.304484,2024-05-31
세종특별자치시,세종특별자치시 반곡동771-80,생활방범,2,044-300-2454,36.492252,127.302754,2024-05-31
세종특별자치시,세종특별자치시 반곡동 44-4,생활방범,2,044-300-2454,36.501205,127.308848,2024-05-31
세종특별자치시,세종특별자치시 반곡동 735,생활방범,1,044-300-2454,36.495987,127.303392,2024-05-31
세종특별자치시,세종특별자치시 반곡동 산98,생활방범,2,044-300-2454,36.493558,127.301038,2024-05-31
세종특별자치시,세종특별자치시 반곡동762,생활방범,2,044-300-2454,36.495323,127.306943,2024-05-31
세종특별자치시,세종특별자치시 반곡동64-1,생활방범,2,044-300-2454,36.497287,127.318976,2024-05-31
세종특별자치시,세종특별자치시 반곡동42-6,생활방범,3,044-300-2454,36.496143,127.311859,2024-05-31
세종특별자치시,세종특별자치시 반곡동51-12,생활방범,3,044-300-2454,36.501134,127.311011,2024-05-31
세종특별자치시,세종특별자치시 반곡동44-8,생활방범,3,044-300-2454,36.501037,127.309569,2024-05-31
세종특별자치시,세종특별자치시 반곡동234-11,생활방범,2,044-300-2454,36.491749,127.299813,2024-05-31
세종특별자치시,세종특별자치시 반곡동64-9,생활방범,3,044-300-2454,36.49657,127.317548,2024-05-31
세종특별자치시,세종특별자치시 반곡동63-14,생활방범,3,044-300-2454,36.497281,127.316718,2024-05-31
세종특별자치시,세종특별자치시 방축1길 80 (도담동),생활방범,1,044-300-2454,36.518709,127.262868,2024-05-31
세종특별자치시,세종특별자치시 보듬3로 15 (도담동),생활방범,1,044-300-2454,36.512412,127.258023,2024-05-31
세종특별자치시,세종특별자치시 갈매로 515 (도담동),생활방범,1,044-300-2454,36.508754,127.267627,2024-05-31
세종특별자치시,세종특별자치시 다솜1로 205 (도담동),생활방범,1,044-300-2454,36.516031,127.256077,2024-05-31
세종특별자치시,세종특별자치시 갈매로 570 (도담동),생활방범,1,044-300-2454,36.513855,127.266204,2024-05-31
세종특별자치시,세종특별자치시 한누리대로 530 (도담동),생활방범,1,044-300-2454,36.510642,127.260731,2024-05-31
세종특별자치시,세종특별자치시 갈매로 595 (도담동),생활방범,1,044-300-2454,36.515865,127.265457,2024-05-31
세종특별자치시,세종특별자치시 보듬3로 45 (도담동),생활방범,1,044-300-2454,36.511339,127.253136,2024-05-31
세종특별자치시,세종특별자치시 보듬8로 30 (도담동),생활방범,1,044-300-2454,36.518138,127.261821,2024-05-31
세종특별자치시,세종특별자치시 보듬7로 25 (도담동),생활방범,1,044-300-2454,36.51872,127.256665,2024-05-31
세종특별자치시,세종특별자치시 다솜1로 190 (도담동),생활방범,1,044-300-2454,36.514776,127.255487,2024-05-31
세종특별자치시,세종특별자치시 도담동 한누리대로 550,생활방범,1,044-300-2454,36.512328,127.259447,2024-05-31
세종특별자치시,세종특별자치시 보듬3로 8-29 (도담동),생활방범,1,044-300-2454,36.514424,127.258172,2024-05-31
세종특별자치시,세종특별자치시 도담동 646,생활방범,1,044-300-2454,36.515053,127.262156,2024-05-31
세종특별자치시,세종특별자치시 도담동 490,생활방범,1,044-300-2454,36.520366,127.262291,2024-05-31
세종특별자치시,세종특별자치시 도담동 401,생활방범,1,044-300-2454,36.52012,127.259611,2024-05-31
세종특별자치시,"세종특별자치시 보듬3로 7(도담동, 도램마을8단지)",생활방범,2,044-300-2454,36.51069,127.260188,2024-05-31
세종특별자치시,세종특별자치시 도담동920,생활방범,1,044-300-2454,36.514022,127.258259,2024-05-31
세종특별자치시,세종특별자치시 도담동 847,생활방범,2,044-300-2454,36.509565,127.258747,2024-05-31
세종특별자치시,세종특별자치시 도담동 847,생활방범,2,044-300-2454,36.510248,127.258278,2024-05-31
세종특별자치시,세종특별자치시 도담동 847,생활방범,2,044-300-2454,36.511173,127.258242,2024-05-31
세종특별자치시,세종특별자치시 보람로 71,생활방범,3,044-300-2454,36.514857,127.262817,2024-05-31
세종특별자치시,세종특별자치시 다솜1로 175(도담동),생활방범,3,044-300-2454,36.513196,127.255487,2024-05-31
세종특별자치시,세종특별자치시 보듬7로 10 (도담동),생활방범,2,044-300-2454,36.518254,127.258232,2024-05-31
세종특별자치시,세종특별자치시 보듬7로 10 (도담동),생활방범,2,044-300-2454,36.517905,127.258179,2024-05-31
세종특별자치시,세종특별자치시 보듬5로 15 (도담동),생활방범,1,044-300-2454,36.516073,127.257219,2024-05-31
세종특별자치시,세종특별자치시 절재로 165 (도담동),생활방범,1,044-300-2454,36.508381,127.25938,2024-05-31
세종특별자치시,세종특별자치시 한누리대로 590 (도담동),생활방범,2,044-300-2454,36.516031,127.259154,2024-05-31
세종특별자치시,세종특별자치시 보람로90 (도담동),생활방범,4,044-300-2454,36.516165,127.26228,2024-05-31
세종특별자치시,세종특별자치시 보람로30 (도담동),생활방범,3,044-300-2454,36.510989,127.264095,2024-05-31
세종특별자치시,세종특별자치시 한누리대로 610 (도담동),생활방범,4,044-300-2454,36.517767,127.258715,2024-05-31
세종특별자치시,세종특별자치시 다솜1로 130 (도담동),생활방범,2,044-300-2454,36.509459,127.25636,2024-05-31
세종특별자치시,세종특별자치시 보람로55 (도담동),생활방범,1,044-300-2454,36.513031,127.26327,2024-05-31
세종특별자치시,세종특별자치시 보듬4로 90 (도담동),생활방범,1,044-300-2454,36.514536,127.268232,2024-05-31
세종특별자치시,세종특별자치시 갈매로 625 (도담동),생활방범,1,044-300-2454,36.518561,127.264431,2024-05-31
세종특별자치시,세종특별자치시 보듬4로 95 (도담동),생활방범,1,044-300-2454,36.515862,127.268145,2024-05-31
세종특별자치시,세종특별자치시 갈매로 545 (도담동),생활방범,1,044-300-2454,36.511604,127.266998,2024-05-31
세종특별자치시,세종특별자치시 보듬3로 35 (도담동),생활방범,3,044-300-2454,36.512013,127.255924,2024-05-31
세종특별자치시,세종특별자치시 방축2길 20 (도담동),생활방범,1,044-300-2454,36.519778,127.263559,2024-05-31
세종특별자치시,세종특별자치시 절재로 150 (도담동),생활방범,1,044-300-2454,36.507904,127.257611,2024-05-31
세종특별자치시,세종특별자치시 도담동 901,생활방범,3,044-300-2454,36.525382,127.261878,2024-05-31
세종특별자치시,세종특별자치시 도담동 583,생활방범,1,044-300-2454,36.518005,127.260664,2024-05-31
세종특별자치시,세종특별자치시 도담동 679,생활방범,3,044-300-2454,36.513539,127.257733,2024-05-31
세종특별자치시,세종특별자치시 대평동 459-2,생활방범,3,044-300-2454,36.468313,127.263913,2024-05-31
세종특별자치시,세종특별자치시 세종동 747-65,생활방범,3,044-300-2454,36.476191,127.275189,2024-05-31
세종특별자치시,세종특별자치시 대평동 137-13,생활방범,3,044-300-2454,36.4689,127.2807,2024-05-31
세종특별자치시,세종특별자치시 대평동 77-61,생활방범,1,044-300-2454,36.469518,127.280162,2024-05-31
세종특별자치시,세종특별자치시 대평동 197-35,생활방범,1,044-300-2454,36.474523,127.272708,2024-05-31
세종특별자치시,세종특별자치시 보람동664-37,생활방범,3,044-300-2454,36.476273,127.276919,2024-05-31
세종특별자치시,세종특별자치시 보람동664-108,생활방범,1,044-300-2454,36.475727,127.275601,2024-05-31
세종특별자치시,세종특별자치시 대평동459-2,생활방범,2,044-300-2454,36.468319,127.264026,2024-05-31
세종특별자치시,세종특별자치시 대평동379-2,생활방범,2,044-300-2454,36.466177,127.263226,2024-05-31
세종특별자치시,세종특별자치시 대평동586-10,생활방범,2,044-300-2454,36.46617,127.26545,2024-05-31
세종특별자치시,세종특별자치시 대평4길 17(대평동),생활방범,2,044-300-2454,36.473416,127.275624,2024-05-31
세종특별자치시,세종특별자치시 대평동586-9,생활방범,3,044-300-2454,36.468565,127.271337,2024-05-31
세종특별자치시,세종특별자치시 대평동434-21,생활방범,1,044-300-2454,36.467277,127.275293,2024-05-31
세종특별자치시,세종특별자치시 대평동 92-4,생활방범,3,044-300-2454,36.470629,127.279414,2024-05-31
세종특별자치시,세종특별자치시 대평동 79-1,생활방범,1,044-300-2454,36.473635,127.283139,2024-05-31
세종특별자치시,세종특별자치시 용포로 120 (대평동),생활방범,2,044-300-2454,36.470019,127.28164,2024-05-31
세종특별자치시,세종특별자치시 대평동99-2,생활방범,1,044-300-2454,36.470404,127.278434,2024-05-31
세종특별자치시,세종특별자치시 대평동269-6,생활방범,2,044-300-2454,36.467919,127.27522,2024-05-31
세종특별자치시,세종특별자치시 대평동275-4,생활방범,2,044-300-2454,36.470678,127.271472,2024-05-31
세종특별자치시,세종특별자치시 대평동585-1,생활방범,3,044-300-2454,36.469188,127.268856,2024-05-31
세종특별자치시,세종특별자치시 대평동77-42,생활방범,3,044-300-2454,36.471081,127.280412,2024-05-31
세종특별자치시,세종특별자치시 대평동266-25,생활방범,3,044-300-2454,36.46895,127.278585,2024-05-31
세종특별자치시,세종특별자치시 보람동664-64,생활방범,2,044-300-2454,36.476815,127.279408,2024-05-31
세종특별자치시,세종특별자치시 보람동702,생활방범,2,044-300-2454,36.475058,127.281185,2024-05-31
세종특별자치시,세종특별자치시 대평동567-6,생활방범,2,044-300-2454,36.473358,127.277931,2024-05-31
세종특별자치시,세종특별자치시 대평동274-5,생활방범,3,044-300-2454,36.471024,127.2699,2024-05-31
세종특별자치시,세종특별자치시 대평동63-1,생활방범,2,044-300-2454,36.474773,127.273337,2024-05-31
세종특별자치시,세종특별자치시 대평동265-9,생활방범,2,044-300-2454,36.471473,127.27475,2024-05-31
세종특별자치시,세종특별자치시 대평동198-80,생활방범,3,044-300-2454,36.473791,127.273553,2024-05-31
세종특별자치시,세종특별자치시 대평동158-2,생활방범,2,044-300-2454,36.472645,127.274202,2024-05-31
세종특별자치시,세종특별자치시 대평동264-14,생활방범,2,044-300-2454,36.470802,127.274441,2024-05-31
세종특별자치시,세종특별자치시 대평동268-4,생활방범,2,044-300-2454,36.469004,127.274426,2024-05-31
세종특별자치시,세종특별자치시 세종동 747-382,생활방범,2,044-300-2454,36.467039,127.263068,2024-05-31
세종특별자치시,세종특별자치시 대평동419-2,생활방범,2,044-300-2454,36.470062,127.265178,2024-05-31
세종특별자치시,세종특별자치시 대평동220-1,생활방범,2,044-300-2454,36.472818,127.268878,2024-05-31
세종특별자치시,세종특별자치시 대평동580-4,생활방범,2,044-300-2454,36.466843,127.264419,2024-05-31
세종특별자치시,세종특별자치시 세종동 747-272,생활방범,2,044-300-2454,36.471707,127.266384,2024-05-31
세종특별자치시,세종특별자치시 대평동77-6,생활방범,2,044-300-2454,36.472016,127.285143,2024-05-31
세종특별자치시,세종특별자치시 대평동269-7,생활방범,2,044-300-2454,36.467605,127.274865,2024-05-31
세종특별자치시,세종특별자치시 대평동484-38,생활방범,3,044-300-2454,36.466599,127.268086,2024-05-31
세종특별자치시,세종특별자치시 대평동582-4,생활방범,3,044-300-2454,36.466471,127.271048,2024-05-31
세종특별자치시,세종특별자치시 대평동137-12,생활방범,2,044-300-2454,36.465443,127.269399,2024-05-31
세종특별자치시,세종특별자치시 한누리대로 2265 (대평동),생활방범,3,044-300-2454,36.471283,127.276769,2024-05-31
세종특별자치시,세종특별자치시 한누리대로 2257 (대평동),생활방범,3,044-300-2454,36.473159,127.278187,2024-05-31
세종특별자치시,세종특별자치시 대평동63-20,생활방범,3,044-300-2454,36.474046,127.276622,2024-05-31
세종특별자치시,세종특별자치시 시청대로 20(대평동),생활방범,2,044-300-2454,36.474414,127.27495,2024-05-31
세종특별자치시,세종특별자치시 대평동566-3,생활방범,2,044-300-2454,36.475151,127.275918,2024-05-31
세종특별자치시,세종특별자치시 다정동 342,생활방범,1,044-300-2454,36.493985,127.242856,2024-05-31
세종특별자치시,"세종특별자치시 다정남로 22 (다정동, 가온마을1단지)",생활방범,1,044-300-2454,36.492515,127.241284,2024-05-31
세종특별자치시,세종특별자치시 새롬동 630,생활방범,2,044-300-2454,36.484682,127.248694,2024-05-31
세종특별자치시,세종특별자치시 다정동 9-2,생활방범,1,044-300-2454,36.493811,127.24775,2024-05-31
세종특별자치시,세종특별자치시 다정동 350-1,생활방범,1,044-300-2454,36.493516,127.243173,2024-05-31
세종특별자치시,세종특별자치시 다정동 산 34,생활방범,1,044-300-2454,36.493001,127.241292,2024-05-31
세종특별자치시,세종특별자치시 다정동 276-18,생활방범,1,044-300-2454,36.499325,127.241561,2024-05-31
세종특별자치시,세종특별자치시 다정동 363-111,생활방범,1,044-300-2454,36.494817,127.25457,2024-05-31
세종특별자치시,세종특별자치시 다정동 409,생활방범,2,044-300-2454,36.499716,127.236283,2024-05-31
세종특별자치시,세종특별자치시 다정동 233,생활방범,2,044-300-2454,36.499586,127.240747,2024-05-31
세종특별자치시,세종특별자치시 다정동 629,생활방범,1,044-300-2454,36.494663,127.248299,2024-05-31
세종특별자치시,세종특별자치시  다정동 6-1,생활방범,1,044-300-2454,36.496018,127.249091,2024-05-31
세종특별자치시,세종특별자치시 다정동 9-4,생활방범,2,044-300-2454,36.493747,127.248871,2024-05-31
세종특별자치시,세종특별자치시 다정동 13,생활방범,1,044-300-2454,36.495759,127.252081,2024-05-31
세종특별자치시,세종특별자치시 다정동 363-153,생활방범,1,044-300-2454,36.493187,127.251676,2024-05-31
세종특별자치시,"세종특별자치시 다정북로 109 (다정동, 가온마을3단지)",생활방범,2,044-300-2454,36.496265,127.244945,2024-05-31
세종특별자치시,세종특별자치시 다정동 363-72,생활방범,1,044-300-2454,36.492709,127.254046,2024-05-31
세종특별자치시,세종특별자치시 다정동 380,생활방범,1,044-300-2454,36.495896,127.240317,2024-05-31
세종특별자치시,세종특별자치시 다정동 397-4,생활방범,1,044-300-2454,36.496389,127.237155,2024-05-31
세종특별자치시,세종특별자치시 다정동 산 8,생활방범,1,044-300-2454,36.497581,127.238191,2024-05-31
세종특별자치시,세종특별자치시 다정북로 40 (다정동),생활방범,1,044-300-2454,36.497574,127.235077,2024-05-31
세종특별자치시,세종특별자치시 다정동 363-326,생활방범,1,044-300-2454,36.492057,127.240306,2024-05-31
세종특별자치시,세종특별자치시 다정동 271,생활방범,2,044-300-2454,36.499298,127.244871,2024-05-31
세종특별자치시,세종특별자치시 다정동 393-3,생활방범,1,044-300-2454,36.498824,127.238379,2024-05-31
세종특별자치시,세종특별자치시 나성동 361-186,생활방범,1,044-300-2454,36.492571,127.25555,2024-05-31
세종특별자치시,세종특별자치시 다정동 333-2,생활방범,1,044-300-2454,36.494508,127.24485,2024-05-31
세종특별자치시,세종특별자치시 다정동 332-3,생활방범,2,044-300-2454,36.49353,127.24507,2024-05-31
세종특별자치시,세종특별자치시 세종동 551-114,생활방범,3,044-300-2454,36.479254,127.264854,2024-05-31
세종특별자치시,세종특별자치시 나성동 197-8,생활방범,1,044-300-2454,36.483357,127.26817,2024-05-31
세종특별자치시,세종특별자치시 세종동 548-92,생활방범,2,044-300-2454,36.490748,127.270089,2024-05-31
세종특별자치시,세종특별자치시 중앙공원서로 60,생활방범,2,044-300-2454,36.490945,127.268706,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.492193,127.265649,2024-05-31
세종특별자치시,세종특별자치시 나성동 361-25,생활방범,2,044-300-2454,36.491146,127.259027,2024-05-31
세종특별자치시,세종특별자치시 나성동 395,생활방범,2,044-300-2454,36.487558,127.261683,2024-05-31
세종특별자치시,세종특별자치시 나성동 316-4,생활방범,2,044-300-2454,36.490543,127.265147,2024-05-31
세종특별자치시,세종특별자치시 나성동 658-29,생활방범,2,044-300-2454,36.489756,127.266464,2024-05-31
세종특별자치시,세종특별자치시 나성동 254-3,생활방범,3,044-300-2454,36.487414,127.265995,2024-05-31
세종특별자치시,세종특별자치시 나성동 402,생활방범,3,044-300-2454,36.485645,127.262854,2024-05-31
세종특별자치시,세종특별자치시 나성동 33-2,생활방범,3,044-300-2454,36.486406,127.26923,2024-05-31
세종특별자치시,세종특별자치시 나성동 한누리대로 280,생활방범,2,044-300-2454,36.48929,127.25699,2024-05-31
세종특별자치시,세종특별자치시 나성동 한누리대로 260,생활방범,1,044-300-2454,36.48769,127.25755,2024-05-31
세종특별자치시,세종특별자치시 나성동 한누리대로 155,생활방범,2,044-300-2454,36.47965,127.26325,2024-05-31
세종특별자치시,세종특별자치시 나성동 한누리대로 24,생활방범,1,044-300-2454,36.48616,127.25842,2024-05-31
세종특별자치시,세종특별자치시 나성동 한누리대로 220,생활방범,2,044-300-2454,36.48408,127.25982,2024-05-31
세종특별자치시,세종특별자치시 나성동 한누리대로 340,생활방범,2,044-300-2454,36.49417,127.25662,2024-05-31
세종특별자치시,세종특별자치시 나성동 한누리대로 200,생활방범,2,044-300-2454,36.48287,127.26087,2024-05-31
세종특별자치시,세종특별자치시 나성동 한누리대로 175,생활방범,1,044-300-2454,36.48099,127.26226,2024-05-31
세종특별자치시,세종특별자치시 나성동 한누리대로 300,생활방범,2,044-300-2454,36.49112,127.25664,2024-05-31
세종특별자치시,세종특별자치시 나성동 한누리대로 325,생활방범,1,044-300-2454,36.493192,127.256659,2024-05-31
세종특별자치시,세종특별자치시 나성동 466,생활방범,2,044-300-2454,36.484722,127.26186,2024-05-31
세종특별자치시,세종특별자치시 나성동 214-2,생활방범,2,044-300-2454,36.485415,127.267387,2024-05-31
세종특별자치시,세종특별자치시 나성동 410,생활방범,2,044-300-2454,36.487021,127.261064,2024-05-31
세종특별자치시,세종특별자치시 나성동 170,생활방범,1,044-300-2454,36.482591,127.263638,2024-05-31
세종특별자치시,세종특별자치시 나성동 706,생활방범,1,044-300-2454,36.480466,127.266878,2024-05-31
세종특별자치시,세종특별자치시 나성동 165,생활방범,2,044-300-2454,36.481545,127.264059,2024-05-31
세종특별자치시,세종특별자치시 나성동 59-5,생활방범,1,044-300-2454,36.480866,127.269301,2024-05-31
세종특별자치시,세종특별자치시 나성동 179,생활방범,1,044-300-2454,36.482755,127.266708,2024-05-31
세종특별자치시,세종특별자치시 나성동 391,생활방범,2,044-300-2454,36.487729,127.262785,2024-05-31
세종특별자치시,세종특별자치시 나성동 261-2,생활방범,2,044-300-2454,36.488384,127.265596,2024-05-31
세종특별자치시,세종특별자치시 나성동 658-27,생활방범,2,044-300-2454,36.491803,127.262877,2024-05-31
세종특별자치시,세종특별자치시 나성동 361-44,생활방범,2,044-300-2454,36.489666,127.259109,2024-05-31
세종특별자치시,세종특별자치시 나성동 305-2,생활방범,2,044-300-2454,36.489323,127.264692,2024-05-31
세종특별자치시,세종특별자치시 나성로 38(나성동),생활방범,2,044-300-2454,36.484041,127.264145,2024-05-31
세종특별자치시,세종특별자치시 나성동 502,생활방범,1,044-300-2454,36.481999,127.262275,2024-05-31
세종특별자치시,세종특별자치시 나성동 160,생활방범,2,044-300-2454,36.48219,127.265568,2024-05-31
세종특별자치시,세종특별자치시 나성동 709-1,생활방범,1,044-300-2454,36.48231,127.268492,2024-05-31
세종특별자치시,세종특별자치시 나성동 364-2,생활방범,1,044-300-2454,36.490111,127.2618,2024-05-31
세종특별자치시,세종특별자치시 나성동 696-4,생활방범,3,044-300-2454,36.485936,127.264495,2024-05-31
세종특별자치시,세종특별자치시 금남면 봉암리 129-1,차량방범,4,044-300-2454,36.418967,127.27815,2024-05-31
세종특별자치시,세종특별자치시 금남면 대박리 380-6,생활방범,3,044-300-2454,36.480006,127.335112,2024-05-31
세종특별자치시,세종특별자치시 금남면 용포리 124,생활방범,3,044-300-2454,36.464897,127.279275,2024-05-31
세종특별자치시,세종특별자치시 금남면 용포리 124,생활방범,3,044-300-2454,36.464597,127.27962,2024-05-31
세종특별자치시,세종특별자치시 금남면 용포리 124,생활방범,1,044-300-2454,36.464407,127.279087,2024-05-31
세종특별자치시,세종특별자치시 금남면 용포리 124,생활방범,3,044-300-2454,36.464001,127.279738,2024-05-31
세종특별자치시,세종특별자치시 금남면 도암리 99-1,생활방범,1,044-300-2454,36.446641,127.283633,2024-05-31
세종특별자치시,세종특별자치시 금남면 감성리 126-6,생활방범,3,044-300-2454,36.4401,127.2882,2024-05-31
세종특별자치시,세종특별자치시 금남면 문절사길 11,생활방범,1,044-300-2454,36.462429,127.350074,2024-05-31
세종특별자치시,세종특별자치시 금남면 도남리 129-1,생활방범,3,044-300-2454,36.443197,127.233388,2024-05-31
세종특별자치시,세종특별자치시 금남면 가동길 17,생활방범,3,044-300-2454,36.464704,127.277111,2024-05-31
세종특별자치시,세종특별자치시 금남면 황용리 232,생활방범,4,044-300-2454,36.472043,127.322665,2024-05-31
세종특별자치시,세종특별자치시 금남면 대박리 79-1,생활방범,4,044-300-2454,36.478164,127.344419,2024-05-31
세종특별자치시,세종특별자치시 금남면 영치리 43-1,생활방범,3,044-300-2454,36.450581,127.308138,2024-05-31
세종특별자치시,세종특별자치시 금남면 금천리 365,생활방범,3,044-300-2454,36.439845,127.318078,2024-05-31
세종특별자치시,세종특별자치시 금남면 감성리 63-1,생활방범,1,044-300-2454,36.442952,127.287814,2024-05-31
세종특별자치시,세종특별자치시 보람동 50-49,생활방범,1,044-300-2454,36.473065,127.287809,2024-05-31
세종특별자치시,세종특별자치시 금남구즉로 487 (금남면),차량방범,3,044-300-2454,36.480115,127.329707,2024-05-31
세종특별자치시,세종특별자치시 금남면 도남리 49-1,생활방범,2,044-300-2454,36.438664,127.230114,2024-05-31
세종특별자치시,세종특별자치시 금남면 신촌리 8-7,생활방범,3,044-300-2454,36.472623,127.292382,2024-05-31
세종특별자치시,세종특별자치시 금남면 성강리 309-2,생활방범,2,044-300-2454,36.42838,127.24769,2024-05-31
세종특별자치시,세종특별자치시 금남면 성강리 170-3,생활방범,4,044-300-2454,36.41192,127.25429,2024-05-31
세종특별자치시,세종특별자치시 금남면 호탄리 79-4,생활방범,2,044-300-2454,36.477405,127.298181,2024-05-31
세종특별자치시,세종특별자치시 금남면 봉암리 129-1,차량방범,4,044-300-2454,36.418895,127.278117,2024-05-31
세종특별자치시,세종특별자치시 금남면 황용리 600,생활방범,2,044-300-2454,36.481334,127.328094,2024-05-31
세종특별자치시,세종특별자치시 금남면 성강리 109-3,생활방범,1,044-300-2454,36.407585,127.252167,2024-05-31
세종특별자치시,세종특별자치시 금남면 도남리 84-2,생활방범,1,044-300-2454,36.438745,127.232761,2024-05-31
세종특별자치시,세종특별자치시 금남면 금천리 355-1,생활방범,1,044-300-2454,36.441591,127.312525,2024-05-31
세종특별자치시,세종특별자치시 금남면 호탄리 98-1,생활방범,1,044-300-2454,36.475438,127.296958,2024-05-31
세종특별자치시,세종특별자치시 금남면 도암리 산27-5,생활방범,1,044-300-2454,36.458527,127.273295,2024-05-31
세종특별자치시,세종특별자치시 금남면 두만리 66,차량방범,1,044-300-2454,36.421036,127.298137,2024-05-31
세종특별자치시,세종특별자치시 금남면 용포리 318-2,생활방범,2,044-300-2454,36.463155,127.278218,2024-05-31
세종특별자치시,세종특별자치시 금남면 봉암리 214,생활방범,3,044-300-2454,36.416635,127.277028,2024-05-31
세종특별자치시,세종특별자치시 금남면 성덕영곡길 130,생활방범,3,044-300-2454,36.455848,127.266815,2024-05-31
세종특별자치시,세종특별자치시 금남면 영곡리 34-5,생활방범,3,044-300-2454,36.451425,127.263953,2024-05-31
세종특별자치시,세종특별자치시 금남면 축산리 343-2,생활방범,3,044-300-2454,36.441454,127.300804,2024-05-31
세종특별자치시,세종특별자치시 금남면 남곡리 78-1,생활방범,3,044-300-2454,36.470218,127.313845,2024-05-31
세종특별자치시,세종특별자치시 금남면 안금로 449,생활방범,3,044-300-2454,36.434344,127.283023,2024-05-31
세종특별자치시,세종특별자치시 금남면 초오개길 6,생활방범,3,044-300-2454,36.497523,127.344145,2024-05-31
세종특별자치시,세종특별자치시 금남면 발산1길 52,생활방범,2,044-300-2454,36.456082,127.284704,2024-05-31
세종특별자치시,세종특별자치시 금남면 용포리 122-5,생활방범,4,044-300-2454,36.463734,127.279986,2024-05-31
세종특별자치시,세종특별자치시 금남면 용포리 146-12,생활방범,4,044-300-2454,36.465369,127.282049,2024-05-31
세종특별자치시,세종특별자치시 금남면 용포리 52-2,생활방범,1,044-300-2454,36.463487,127.283055,2024-05-31
세종특별자치시,세종특별자치시 금남면 용담리 164-7,생활방범,1,044-300-2454,36.425083,127.282536,2024-05-31
세종특별자치시,세종특별자치시 금남면 용포리 326-12,생활방범,3,044-300-2454,36.46183,127.278214,2024-05-31
세종특별자치시,세종특별자치시 금남면 용포리 440-30,생활방범,4,044-300-2454,36.467837,127.280548,2024-05-31
세종특별자치시,세종특별자치시 금남면 발산리 산1-2,생활방범,3,044-300-2454,36.459457,127.280945,2024-05-31
세종특별자치시,세종특별자치시 금남면 용포리 211-9,생활방범,3,044-300-2454,36.468035,127.281782,2024-05-31
세종특별자치시,세종특별자치시 금남면 용포중앙1길 54,생활방범,1,044-300-2454,36.463874,127.286768,2024-05-31
세종특별자치시,세종특별자치시 금남면 신촌1길 3-5,생활방범,3,044-300-2454,36.471912,127.286535,2024-05-31
세종특별자치시,세종특별자치시 금남면 성덕리 79,생활방범,1,044-300-2454,36.458085,127.268623,2024-05-31
세종특별자치시,세종특별자치시 금남면 국곡리 84,생활방범,3,044-300-2454,36.429599,127.271964,2024-05-31
세종특별자치시,세종특별자치시 금남면 봉암리 64-5,생활방범,3,044-300-2454,36.42376,127.27792,2024-05-31
