파일명,컬럼명,null 수,범주값 길이(고정/가변),상이값 수,유일값 수,최빈값(mode),값 중복도 평균,최댓값,최솟값,평균(mean),중앙값(median),1분위수(1Q),3분위수(3Q),IQR,분산(variance),표준편차(standard deviation),범위(range),왜도(skewness),첨도(kurtosis)
66_행정안전부_사고발생 현황_20221231.csv,2019년 발생건수 (건),0,,24,24,1,1.0833333333333333,229600.0,1.0,11477.153846153846,279.5,28.75,3145.25,3116.5,2040775775.8953857,45174.94632974549,229599.0,4.875530027461835,24.26382970633745
66_행정안전부_사고발생 현황_20221231.csv,2019년 인명피해현황_사망(명),0,,22,22,1.0,1.0909090909090908,3349.0,1.0,221.83333333333334,14.0,5.0,60.0,55.0,480002.23188405816,692.8219337492558,3348.0,4.370820401876131,20.043982441460052
66_행정안전부_사고발생 현황_20221231.csv,2019년 인명피해현황_부상(명),0,,23,23,1.0,1.0,341712.0,1.0,15622.869565217392,166.0,25.5,914.0,888.5,5054785415.664032,71097.01411215546,341711.0,4.793167718393342,22.982126135629862
66_행정안전부_사고발생 현황_20221231.csv,2019년 인명피해현황_실종(명),0,,3,3,30.0,1.0,74.0,30.0,53.666666666666664,57.0,43.5,65.5,22.0,492.33333333333326,22.188585654190156,44.0,-0.6607665848239752,
66_행정안전부_사고발생 현황_20221231.csv,2019년 재산피해 (억원),0,,9,9,0.23,1.0,8584.96,0.23,1341.3177777777778,11.5,1.27,499.7,498.43,8133677.913719442,2851.960363279869,8584.73,2.554865374489792,6.660939012622393
66_행정안전부_사고발생 현황_20221231.csv,2018년 발생건수 (건),0,,24,24,0,1.0833333333333333,217148.0,0.0,11283.115384615385,236.0,32.0,3001.0,2969.0,1832558952.3461547,42808.398152070054,217148.0,4.821191541472205,23.828125993210705
66_행정안전부_사고발생 현황_20221231.csv,2018년 인명피해현황_사망(명),0,,22,22,0,1.1818181818181819,3781.0,0.0,220.26923076923077,12.0,4.25,50.5,46.25,553038.2046153845,743.665384844141,3781.0,4.7472490643031575,23.35202339844087
66_행정안전부_사고발생 현황_20221231.csv,2018년 인명피해현황_부상(명),0,,22,22,0,1.1818181818181819,323037.0,0.0,13307.884615384615,50.5,24.5,979.0,954.5,3993614670.826153,63195.05258187663,323037.0,5.093171991761419,25.9584050009096
66_행정안전부_사고발생 현황_20221231.csv,2018년 인명피해현황_실종(명),0,,4,4,0,6.5,90.0,0.0,5.5,0.0,0.0,0.0,0.0,392.9,19.82170527477391,90.0,3.8260784471844103,14.702867602670745
66_행정안전부_사고발생 현황_20221231.csv,2018년 재산피해 (억원),0,,12,12,0.0,2.1666666666666665,5597.36,0.0,236.6364423076923,0.0,0.0,4.3075,4.3075,1204478.180439434,1097.4872119707975,5597.36,5.040466010834442,25.562935871365898
66_행정안전부_사고발생 현황_20221231.csv,2017년 발생건수 (건),0,,25,25,19,1.04,216335.0,1.0,11203.26923076923,235.5,32.5,2736.25,2703.75,1825272628.9246151,42723.20948763816,216334.0,4.801934129782488,23.66108412545584
66_행정안전부_사고발생 현황_20221231.csv,2017년 인명피해현황_사망(명),0,,22,22,0,1.1818181818181819,4185.0,0.0,229.23076923076923,16.0,3.25,71.5,68.25,669834.5046153846,818.4341785479054,4185.0,4.879826590721239,24.371461635421532
66_행정안전부_사고발생 현황_20221231.csv,2017년 인명피해현황_부상(명),0,,25,25,27,1.04,322829.0,0.0,13281.884615384615,74.5,26.25,1285.0,1258.75,3988594891.066151,63155.32353702379,322829.0,5.093845149297919,25.96321163037414
66_행정안전부_사고발생 현황_20221231.csv,2017년 인명피해현황_실종(명),0,,4,4,0,6.5,138.0,0.0,7.961538461538462,0.0,0.0,0.0,0.0,798.2784615384614,28.25382206956187,138.0,4.301928039013853,19.578368934954593
66_행정안전부_사고발생 현황_20221231.csv,2017년 재산피해 (억원),0,,14,14,0.0,1.8571428571428572,5068.94,0.0,227.49615384615385,0.7,0.0,4.38,4.38,999648.1864086156,999.8240777299852,5068.94,4.916363461101783,24.58007587410694
66_행정안전부_사고발생 현황_20221231.csv,2016년 발생건수 (건),0,,26,26,1,1.0,220917.0,1.0,11676.076923076924,256.5,38.25,3367.0,3328.75,1895245731.273846,43534.420075083646,220916.0,4.812990825196574,23.768697598280777
66_행정안전부_사고발생 현황_20221231.csv,2016년 인명피해현황_사망(명),0,,21,21,0,1.2380952380952381,4292.0,0.0,251.19230769230768,15.5,4.5,71.25,66.75,709775.2015384616,842.4815734118234,4292.0,4.77013547346864,23.53470262925184
66_행정안전부_사고발생 현황_20221231.csv,2016년 인명피해현황_부상(명),0,,22,22,0,1.1818181818181819,331720.0,0.0,13895.0,82.0,13.5,1612.75,1599.25,4206770366.24,64859.62046019079,331720.0,5.089961546510759,25.935435654576736
66_행정안전부_사고발생 현황_20221231.csv,2016년 인명피해현황_기타(명),0,,2,2,0,13.0,50.0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,96.153846153846,9.805806756909194,50.0,5.099019513592787,26.000000000000032
66_행정안전부_사고발생 현황_20221231.csv,2016년 재산피해 (억원),0,,15,15,0.0,1.7333333333333334,4206.38,0.0,175.6019230769231,0.23,0.0,5.4775,5.4775,677430.3962721537,823.0615993181517,4206.38,5.080454913232322,25.866209180397636
67_행정안전부_상습 결빙구간_20231222.csv,구간 번호,0,가변,2549,2549,41480-1,1.1600627697136132,,,,,,,,,,,,
67_행정안전부_상습 결빙구간_20231222.csv,관리청,0,가변,216,216,한국도로공사(한국도로공사),13.685185185185185,,,,,,,,,,,,
67_행정안전부_상습 결빙구간_20231222.csv,도로 분류,0,가변,12,12,지방도,246.41666666666666,,,,,,,,,,,,
67_행정안전부_상습 결빙구간_20231222.csv,대표지역,0,가변,242,242,경기도 평택시,12.214876033057852,,,,,,,,,,,,
67_행정안전부_상습 결빙구간_20231222.csv,도로(노선)명,0,가변,1358,1358,도시계획도로,2.177466863033873,,,,,,,,,,,,
67_행정안전부_상습 결빙구간_20231222.csv,총길이(km),0,,218,218,1.0,13.559633027522937,9280.0,0.01,7.833836265223274,1.0,0.5575000000000001,2.0,1.4425,34898.35759942364,186.8110210866148,9279.99,43.960226255011555,2099.378894775937
67_행정안전부_상습 결빙구간_20231222.csv,기점 위도(WGS84(4326)),0,,2707,2707,37.233803,1.09235315847802,38.504489,19.69258578,36.547082218383494,36.786746,35.584259,37.43343,1.8491709999999983,1.1682594459308673,1.0808605117825645,18.811903219999998,-1.5560309265598096,18.653524745097307
67_행정안전부_상습 결빙구간_20231222.csv,기점 경도(WGS84(4326)),0,,2705,2705,127.771636,1.0931608133086876,130.908704,117.9916089,127.77883414940818,127.710856,127.047504,128.5616586,1.5141545999999835,0.8513771041499333,0.9227009830654421,12.917095099999997,-0.27464782732983184,4.057729862598473
67_행정안전부_상습 결빙구간_20231222.csv,종점 위도(WGS84(4326)),0,,2705,2705,37.154811,1.0927911275415896,38.5100974,30.500029,36.54895487773342,36.786791,35.586551975,37.43467041,1.8481184350000035,1.0843359864593083,1.0413145473195446,8.010068399999998,-0.3785775090038988,-0.7406434351034004
67_행정안전부_상습 결빙구간_20231222.csv,종점 경도(WGS84(4326)),0,,2705,2705,127.75688,1.0927911275415896,130.910775,124.6207886,127.78555512280109,127.71718565,127.04838975,128.56500284999998,1.5166130999999865,0.8207670653356695,0.9059619557882491,6.289986400000004,0.12208083173917572,-0.011648896354524041
67_행정안전부_상습 결빙구간_20231222.csv,정북기준 도로방향 각도(x1),0,,2675,2675,0.0,1.1054205607476635,127.0739618,-10.97447633,0.0364936214578965,-0.001519,-0.007615085,0.003577644,0.011192729,5.50378231248165,2.34601413305241,138.04843813,53.71676483153214,2911.7812928830435
67_행정안전부_상습 결빙구간_20231222.csv,정북기준 도로방향 각도(y1),0,,2670,2670,0.0,1.10749063670412,37.89455101,-15.36562977,0.010487487509266145,-1.8e-05,-0.004629311,0.004370042,0.008999353,0.5755213050277551,0.7586312048866399,53.26018078,39.438617571002396,2162.8918769452803
67_행정안전부_상습 결빙구간_20231222.csv,정북기준 도로방향 각도(기점 기준십진수 방위각),0,,2698,2698,120.117067,1.089696071163825,359.9110315,0.083582405,183.5415411638214,181.3216023,114.00259,253.76679215000001,139.76420215000002,9210.2230399046,95.96990694954643,359.82744909499996,0.003753451166290283,-0.8396541930897703
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,기준년도,0,,1,1,2022,1000000.0,2022.0,2022.0,2022.0,2022.0,2022.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,가입자일련번호,0,,1000000,1000000,11,1.0,4999993.0,11.0,2498490.678075,2497836.0,1247547.75,3747997.75,2500450.0,2083230926291.8599,1443340.197698332,4999982.0,0.0013356386183260938,-1.200010248355287
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,시도코드,0,,17,17,41,58823.529411764706,49.0,11.0,33.758411,41.0,27.0,43.0,16.0,158.5662723207378,12.592310047038145,38.0,-0.755937351200767,-0.7792949677280459
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,성별,0,,2,2,1,500000.0,2.0,1.0,1.484699,1.0,1.0,2.0,1.0,0.24976612916495278,0.4997660744437869,1.0,0.06123277022789116,-1.9962545403632999
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,연령대코드(5세단위),0,,14,14,11,71428.57142857143,18.0,5.0,10.556519,11.0,8.0,13.0,5.0,9.253996856650348,3.0420382733703972,13.0,0.10146449925266436,-0.7368224138984556
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,신장(5cm단위),0,,14,14,160,71428.57142857143,195.0,130.0,162.63176,165.0,155.0,170.0,15.0,87.5918768945647,9.35905320502906,65.0,-0.011862340203724965,-0.4530924134594514
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,체중(5kg단위),0,,22,22,55,45454.545454545456,135.0,30.0,64.301,65.0,55.0,75.0,20.0,190.19233919196705,13.791023863077282,105.0,0.7175703708758551,0.8055050365273981
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,허리둘레,0,,830,830,80.0,1204.3469879518073,999.0,7.6,81.42232104985158,81.0,74.0,88.0,14.0,122.2460279848607,11.056492571555443,991.4,7.120380832769171,569.3962041116906
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,시력(좌),0,,23,23,1.0,43470.17391304348,9.9,0.1,0.9587376251982872,1.0,0.7,1.2,0.5,0.33945612140093506,0.5826286307768741,9.8,10.245977096162777,155.0595100474972
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,시력(우),0,,24,24,1.0,41658.958333333336,9.9,0.1,0.957365112545821,1.0,0.7,1.2,0.5,0.3319589470175294,0.5761587862885799,9.8,10.284633894267271,157.55489646103177
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,청력(좌),0,,3,3,1.0,333295.0,3.0,1.0,1.0350890352390525,1.0,1.0,1.0,0.0,0.03793030111291776,0.1947570309717155,2.0,5.857510289553441,36.78689053165812
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,청력(우),0,,3,3,1.0,333294.6666666667,3.0,1.0,1.0338919314640498,1.0,1.0,1.0,0.0,0.03672976760896945,0.1916501176857699,2.0,5.9776119101919445,38.390325012770894
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,수축기혈압,0,,176,176,120.0,5650.25,269.0,54.0,123.15197638077157,122.0,113.0,132.0,19.0,215.37772552613163,14.675752979868925,215.0,0.4906428524526682,0.978475593474351
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,이완기혈압,0,,131,131,80.0,7591.175572519084,180.0,10.0,75.76615274464928,76.0,69.0,82.0,13.0,105.11842839515526,10.252727851413752,170.0,0.3729432645300056,0.7894934433393019
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,식전혈당(공복혈당),0,,487,487,94.0,2041.8665297741272,910.0,10.0,100.98888764859628,96.0,89.0,106.0,17.0,557.8784329742363,23.619450310585897,900.0,4.591669648167324,42.468632349821576
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,총콜레스테롤,0,,431,431,192.0,801.8979118329466,2176.0,42.0,197.9849226602781,197.0,169.0,225.0,56.0,1846.3998774132072,42.969755379955416,2134.0,1.6235203584557925,49.40459077753869
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,트리글리세라이드,0,,1332,1332,79.0,259.46996996996995,7766.0,1.0,131.8555643000573,107.0,75.0,157.0,82.0,10707.00211772881,103.47464480600458,7765.0,7.757281042817163,208.15344918111995
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,HDL콜레스테롤,0,,200,200,51.0,1728.07,871.0,1.0,56.86540041780715,55.0,46.0,65.0,19.0,237.64699188030184,15.415803316087743,870.0,3.9587937342979442,139.92077486309964
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,LDL콜레스테롤,0,,348,348,119.0,974.3505747126437,2152.0,1.0,115.53404566554794,114.0,89.0,140.0,51.0,1494.1615801812993,38.65438629937486,2151.0,2.073014736246527,77.4917038915073
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,혈색소,0,,193,193,13.6,5152.248704663212,25.0,0.1,14.214366582728612,14.2,13.2,15.3,2.1000000000000014,2.3958604184105994,1.5478567176617477,24.9,-0.32191416587609945,0.7870267049918671
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,요단백,0,,6,6,1.0,164824.33333333334,6.0,1.0,1.1312387127305232,1.0,1.0,1.0,0.0,0.24488196001930643,0.49485549407812623,5.0,4.5911429410829925,24.34871356247353
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,혈청크레아티닌,0,,181,181,0.8,5493.839779005525,90.0,0.04,0.8368990481553931,0.8,0.7,1.0,0.30000000000000004,0.1213802342868344,0.34839666227855054,89.96,48.167557417338465,8028.330008566826
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,혈청지오티(AST),0,,574,574,20.0,1732.3815331010453,4532.0,1.0,26.975235496843784,23.0,19.0,30.0,11.0,438.13130662679697,20.931586338039384,4531.0,48.91240391272276,6818.180618967027
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,혈청지피티(ALT),0,,587,587,15.0,1694.015332197615,4390.0,0.0,26.60410453877615,21.0,15.0,31.0,16.0,655.6881763810131,25.60640889271694,4390.0,27.12211533458007,2742.830956536846
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,감마지티피,0,,1212,1212,14.0,820.4529702970297,9999.0,1.0,36.04635007024414,23.0,15.0,38.0,23.0,4621.640612468543,67.98264934870178,9998.0,61.21669767193064,8084.791881384703
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,흡연상태,0,,3,3,1.0,333301.3333333333,3.0,1.0,1.551252920280347,1.0,1.0,2.0,1.0,0.6320366978967241,0.7950073571337086,2.0,0.9801373886730899,-0.7139106601970813
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,음주여부,0,,2,2,1.0,499963.5,1.0,0.0,0.655193829149528,1.0,0.0,1.0,1.0,0.22591510132413803,0.4753052717192794,1.0,-0.6530293215500383,-1.5735558525413573
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,구강검진수검여부,0,,2,2,0,500000.0,1.0,0.0,0.34433,0.0,0.0,1.0,1.0,0.22576707686691574,0.4751495310603976,1.0,0.6552476690575939,-1.5706536335058567
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,치아우식증유무,0,,2,2,0.0,172164.5,1.0,0.0,0.17128385933220844,0.0,0.0,0.0,0.0,0.14194611110341934,0.3767573637016526,1.0,1.7449854026079057,1.0449801249417825
6_국민건강보험공단_건강검진정보_20221231_수정.CSV,치석,0,,3,3,1.0,114776.66666666667,2.0,0.0,0.5678041413760055,1.0,0.0,1.0,1.0,0.33128628930887766,0.5755747469346424,2.0,0.40946363197798785,-0.7505904431861081
79_광주광역시_보건환경연구원 식품중 방사능 검사 현황_20231231.csv,연번,0,,429,429,1,1.0,429.0,1.0,215.0,215.0,108.0,322.0,214.0,15372.5,123.98588629356165,428.0,0.0,-1.2000000000000002
79_광주광역시_보건환경연구원 식품중 방사능 검사 현황_20231231.csv,분류,0,가변,3,3,수산물,143.0,,,,,,,,,,,,
79_광주광역시_보건환경연구원 식품중 방사능 검사 현황_20231231.csv,제품명,0,가변,260,260,고등어,1.65,,,,,,,,,,,,
79_광주광역시_보건환경연구원 식품중 방사능 검사 현황_20231231.csv,수거일,0,고정,44,44,2023-08-28,9.75,,,,,,,,,,,,
79_광주광역시_보건환경연구원 식품중 방사능 검사 현황_20231231.csv,원산지,0,가변,6,6,국내산,71.5,,,,,,,,,,,,
79_광주광역시_보건환경연구원 식품중 방사능 검사 현황_20231231.csv,세슘검출량(Bq_kg),0,고정,1,1,불검출,429.0,,,,,,,,,,,,
79_광주광역시_보건환경연구원 식품중 방사능 검사 현황_20231231.csv,요오드검출량(Bq_kg),0,고정,1,1,불검출,429.0,,,,,,,,,,,,
79_광주광역시_보건환경연구원 식품중 방사능 검사 현황_20231231.csv,적부판정,0,고정,1,1,적,429.0,,,,,,,,,,,,
7_서울특별시_양천구_폐건전지폐형광등분리수거함_20241010.csv,번호,0,,472,472,1,1.0,472.0,1.0,236.5,236.5,118.75,354.25,235.5,18604.666666666668,136.39892472694447,471.0,0.0,-1.2
7_서울특별시_양천구_폐건전지폐형광등분리수거함_20241010.csv,행정동,0,가변,18,18,신정3동,26.22222222222222,,,,,,,,,,,,
7_서울특별시_양천구_폐건전지폐형광등분리수거함_20241010.csv,수거함 설치위치,0,가변,470,470,서울특별시 양천구 목동 911 목동6단지아파트,1.004255319148936,,,,,,,,,,,,
7_서울특별시_양천구_폐건전지폐형광등분리수거함_20241010.csv,수거함종류,0,고정,1,1,폐형광등폐건전지 통합수거함,472.0,,,,,,,,,,,,
7_서울특별시_양천구_폐건전지폐형광등분리수거함_20241010.csv,데이터기준일자,0,고정,1,1,2024-10-10,472.0,,,,,,,,,,,,
80_광주광역시_보건환경연구원 지하수 노로바이러스 검사 현황_20231220.csv,연번,0,,20,20,1,1.0,20.0,1.0,10.5,10.5,5.75,15.25,9.5,35.0,5.916079783099616,19.0,0.0,-1.1999999999999997
80_광주광역시_보건환경연구원 지하수 노로바이러스 검사 현황_20231220.csv,업소명,0,가변,20,20,㈜물마루,1.0,,,,,,,,,,,,
80_광주광역시_보건환경연구원 지하수 노로바이러스 검사 현황_20231220.csv,소재지,0,가변,20,20,광산구 금동학동길 10-144,1.0,,,,,,,,,,,,
80_광주광역시_보건환경연구원 지하수 노로바이러스 검사 현황_20231220.csv,업종,0,가변,4,4,식품제조가공업,5.0,,,,,,,,,,,,
80_광주광역시_보건환경연구원 지하수 노로바이러스 검사 현황_20231220.csv,2023년 노로바이러스 검사결과,0,고정,1,1,불검출,20.0,,,,,,,,,,,,
81_충청남도 당진시_담배소매인_20240701.csv,연번,0,,706,706,1,1.0,706.0,1.0,353.5,353.5,177.25,529.75,352.5,41595.166666666664,203.94893151636433,705.0,0.0,-1.2000000000000002
81_충청남도 당진시_담배소매인_20240701.csv,민원구분,0,가변,3,3,제7조의3제2항에따른경우,235.33333333333334,,,,,,,,,,,,
81_충청남도 당진시_담배소매인_20240701.csv,업소명,0,가변,680,680,잡화상,1.0382352941176471,,,,,,,,,,,,
81_충청남도 당진시_담배소매인_20240701.csv,업소지번주소,0,가변,613,613, ,1.1517128874388254,,,,,,,,,,,,
81_충청남도 당진시_담배소매인_20240701.csv,업소도로명주소,0,가변,652,652, ,1.0828220858895705,,,,,,,,,,,,
81_충청남도 당진시_담배소매인_20240701.csv,우편번호,0,가변,143,143,31776,3.93006993006993,,,,,,,,,,,,
81_충청남도 당진시_담배소매인_20240701.csv,Unnamed: 6,0,,0,0,,,,,,,,,,,,,,
82_한국의약품안전관리원_연도별증상별 이상사례보고현황_20231231.csv,순위,0,,10,10,1,1.0,10.0,1.0,5.5,5.5,3.25,7.75,4.5,9.166666666666666,3.0276503540974917,9.0,0.0,-1.2000000000000002
82_한국의약품안전관리원_연도별증상별 이상사례보고현황_20231231.csv,연도별증상(2023),0,가변,10,10,구토,1.0,,,,,,,,,,,,
82_한국의약품안전관리원_연도별증상별 이상사례보고현황_20231231.csv,연도별보고건수(2023),0,,10,10,4721,1.0,39916.0,4721.0,17620.4,17361.5,8109.5,22652.75,14543.25,124822053.59999998,11172.379048349549,35195.0,0.8254611617481269,0.20161649292636863
82_한국의약품안전관리원_연도별증상별 이상사례보고현황_20231231.csv,연도별증상(2022),0,가변,10,10,구토,1.0,,,,,,,,,,,,
82_한국의약품안전관리원_연도별증상별 이상사례보고현황_20231231.csv,연도별보고건수(2022),0,,10,10,9438,1.0,46883.0,9438.0,24026.8,21898.0,18538.75,28568.25,10029.5,106547492.4,10322.18447810346,37445.0,1.0464220468368615,1.9721840865938693
82_한국의약품안전관리원_연도별증상별 이상사례보고현황_20231231.csv,연도별증상(2021),0,가변,10,10,과민성,1.0,,,,,,,,,,,,
82_한국의약품안전관리원_연도별증상별 이상사례보고현황_20231231.csv,연도별보고건수(2021),0,,10,10,32900,1.0,108789.0,32900.0,61535.1,45307.0,38091.5,85347.75,47256.25,872369252.988889,29535.897700745256,75889.0,0.6438513251400033,-1.5336372801733376
82_한국의약품안전관리원_연도별증상별 이상사례보고현황_20231231.csv,연도별증상(2020),0,가변,10,10,구토,1.0,,,,,,,,,,,,
82_한국의약품안전관리원_연도별증상별 이상사례보고현황_20231231.csv,연도별보고건수(2020),0,,10,10,5926,1.0,41758.0,5926.0,16749.1,16511.5,6368.25,19634.0,13265.75,136163421.65555555,11668.908331783035,35832.0,1.1088121868453076,1.057302503175574
82_한국의약품안전관리원_연도별증상별 이상사례보고현황_20231231.csv,연도별증상(2019),0,가변,10,10,구토,1.0,,,,,,,,,,,,
82_한국의약품안전관리원_연도별증상별 이상사례보고현황_20231231.csv,연도별보고건수(2019),0,,10,10,5205,1.0,42089.0,5205.0,17100.5,17480.0,6947.25,20499.5,13552.25,134400296.5,11593.114184721895,36884.0,1.053242191492939,1.1558040136964758
83_전라남도 여수시_공중위생업소 현황_20230915.csv,업종명,0,가변,21,21,일반미용업,100.28571428571429,,,,,,,,,,,,
83_전라남도 여수시_공중위생업소 현황_20230915.csv,신고일자,0,고정,1706,1706,1987-05-09,1.2344665885111372,,,,,,,,,,,,
83_전라남도 여수시_공중위생업소 현황_20230915.csv,업소명,0,가변,2058,2058,부영,1.0233236151603498,,,,,,,,,,,,
83_전라남도 여수시_공중위생업소 현황_20230915.csv,영업소 주소(도로명),0,가변,1962,1962,전라남도 여수시 국동남6길 49-10 (국동),1.0688073394495412,,,,,,,,,,,,
83_전라남도 여수시_공중위생업소 현황_20230915.csv,영업소 주소(지번),0,가변,1861,1861,전라남도 여수시 국동 105 ,1.1295002686727567,,,,,,,,,,,,
84_충청북도 옥천군_공중위생업소현황_20240808.csv,연번,0,,208,208,1,1.0,208.0,1.0,104.5,104.5,52.75,156.25,103.5,3622.6666666666665,60.18859249614221,207.0,0.0,-1.1999999999999997
84_충청북도 옥천군_공중위생업소현황_20240808.csv,업종명,0,가변,17,17,미용업,12.235294117647058,,,,,,,,,,,,
84_충청북도 옥천군_공중위생업소현황_20240808.csv,업소명,0,가변,206,206,나나미용실,1.0097087378640777,,,,,,,,,,,,
84_충청북도 옥천군_공중위생업소현황_20240808.csv,영업소 주소(도로명),0,가변,192,192,충청북도 옥천군 옥천읍 옥천로 1553,1.0833333333333333,,,,,,,,,,,,
84_충청북도 옥천군_공중위생업소현황_20240808.csv,데이터기준일,0,고정,1,1,2024-08-08,208.0,,,,,,,,,,,,
85_전라북도 정읍시_의료기관 현황_20221213.csv,의료기관명,0,가변,145,145,원광한의원,1.006896551724138,,,,,,,,,,,,
85_전라북도 정읍시_의료기관 현황_20221213.csv,종별,0,가변,7,7,의원,20.857142857142858,,,,,,,,,,,,
85_전라북도 정읍시_의료기관 현황_20221213.csv,병상수,0,,21,21,0,6.9523809523809526,456.0,0.0,15.63013698630137,0.0,0.0,0.0,0.0,3453.72432687767,58.76839564662005,456.0,4.918985715599297,27.347494858284584
85_전라북도 정읍시_의료기관 현황_20221213.csv,소재지도로명주소,0,가변,135,135,전라북도 정읍시 남북로 42 (수성동),1.0814814814814815,,,,,,,,,,,,
85_전라북도 정읍시_의료기관 현황_20221213.csv,전화번호,0,고정,144,144,063-531-7585,1.0138888888888888,,,,,,,,,,,,
85_전라북도 정읍시_의료기관 현황_20221213.csv,데이터기준일자,0,고정,1,1,2022-12-13,146.0,,,,,,,,,,,,
86_보건복지부_시도별 암 발생자 분포_20201231.csv,연도,0,,5,5,2016,19.0,2020.0,2016.0,2018.0,2018.0,2017.0,2019.0,2.0,2.021276595744681,1.4217160742372863,4.0,0.0,-1.3051893408134645
86_보건복지부_시도별 암 발생자 분포_20201231.csv,시도,0,가변,19,19,강원 Gangwon,5.0,,,,,,,,,,,,
86_보건복지부_시도별 암 발생자 분포_20201231.csv,남자 암발생자수(명),0,,95,95,3,1.0,134180.0,3.0,13387.684210526315,5764.0,3187.0,8451.0,5264.0,776512421.7290038,27865.972470541987,134177.0,3.7005814692555816,12.889049295720396
86_보건복지부_시도별 암 발생자 분포_20201231.csv,여자 암발생자수(명),0,,94,94,3751,1.0106382978723405,120538.0,12.0,12042.673684210526,4742.0,3032.5,7455.0,4422.5,632308732.8604699,25145.74979714206,120526.0,3.6643762319668203,12.661327928013742
87_부산광역시 동래구_소독업소 현황_20231213.csv,순번,0,,66,66,1,1.0,66.0,1.0,33.5,33.5,17.25,49.75,32.5,368.5,19.196353820452465,65.0,0.0,-1.2000000000000002
87_부산광역시 동래구_소독업소 현황_20231213.csv,업체명,0,가변,66,66,(사)부산광역시장애인복지연합회,1.0,,,,,,,,,,,,
87_부산광역시 동래구_소독업소 현황_20231213.csv,소재지 주소,0,가변,64,64,"부산광역시 동래구 명륜로 47, 2층 (수안동)",1.03125,,,,,,,,,,,,
87_부산광역시 동래구_소독업소 현황_20231213.csv,전화번호,0,가변,52,52,051-203-6969,1.0,,,,,,,,,,,,
88_한국의약품안전관리원_노인주의약물_20240813.csv,성분명,0,가변,57,57,quetiapine fumarate (as quetiapine),10.403508771929825,,,,,,,,,,,,
88_한국의약품안전관리원_노인주의약물_20240813.csv,성분코드,0,고정,148,148,493801ATB,4.006756756756757,,,,,,,,,,,,
88_한국의약품안전관리원_노인주의약물_20240813.csv,제품코드,0,,593,593,51700030,1.0,698502970.0,51700030.0,629038828.6408094,650303800.0,643308800.0,657200890.0,13892090.0,1.3706307866258514e+16,117073941.87545969,646802940.0,-4.575699588227603,19.363103750033126
88_한국의약품안전관리원_노인주의약물_20240813.csv,제품명,0,가변,589,589,산도스올란자핀정2.5밀리그램_(2.5mg/1정),1.0067911714770799,,,,,,,,,,,,
88_한국의약품안전관리원_노인주의약물_20240813.csv,업체명,0,가변,122,122,명인제약(주),4.860655737704918,,,,,,,,,,,,
88_한국의약품안전관리원_노인주의약물_20240813.csv,공고번호,0,,6,6,20210248,98.83333333333333,20220251.0,20155515.0,20203434.403035413,20210248.0,20200423.0,20210248.0,9825.0,130478082.76127578,11422.700327036326,64736.0,-1.730979941527091,2.8977367532419027
88_한국의약품안전관리원_노인주의약물_20240813.csv,공고일자,0,고정,6,6,2021-07-15,98.83333333333333,,,,,,,,,,,,
88_한국의약품안전관리원_노인주의약물_20240813.csv,급여구분,0,가변,2,2,급여,296.5,,,,,,,,,,,,
88_한국의약품안전관리원_노인주의약물_20240813.csv,약품상세정보,0,가변,20,20,항콜린성 작용이 있는 약제와의 병용으로 인해 항콜린 부작용이 증가하므로 동시 사용을 추천하지 않음,29.65,,,,,,,,,,,,
8_학생의체력증진에관한사항현황.csv,기준년도,0,,5,5,2019,228.0,2019.0,2015.0,2017.011403508772,2017.0,2016.0,2018.0,2.0,2.006015587696124,1.4163387969324726,4.0,-0.010886318224884702,-1.3039924936663896
