fk_table,fk_column,pk_table,pk_column,fk_unique_count,pk_unique_count,matching_unique_count,non_matching_unique_count,fk_match_percentage,pk_match_percentage
actor_info,first_name,customer,address_id,128,599,0,128,0.0,0.0
actor_info,first_name,inventory,inventory_id,128,4581,0,128,0.0,0.0
actor_info,first_name,payment,payment_id,128,16044,0,128,0.0,0.0
actor_info,first_name,staff,store_id,128,2,0,128,0.0,0.0
actor_info,first_name,staff,address_id,128,2,0,128,0.0,0.0
actor_info,first_name,staff,staff_id,128,2,0,128,0.0,0.0
actor_info,first_name,staff_list,ID,128,2,0,128,0.0,0.0
actor_info,first_name,staff_list,SID,128,2,0,128,0.0,0.0
actor_info,first_name,store,store_id,128,2,0,128,0.0,0.0
actor_info,first_name,store,address_id,128,2,0,128,0.0,0.0
actor_info,first_name,store,manager_staff_id,128,2,0,128,0.0,0.0
actor_info,first_name,inventory,film_id,128,958,0,128,0.0,0.0
actor_info,first_name,payment,customer_id,128,599,0,128,0.0,0.0
film,length,staff,store_id,140,2,0,140,0.0,0.0
film,length,staff,username,140,2,0,140,0.0,0.0
film,length,staff,address_id,140,2,0,140,0.0,0.0
film,length,staff,first_name,140,2,0,140,0.0,0.0
film,length,staff,staff_id,140,2,0,140,0.0,0.0
film,length,staff_list,ID,140,2,0,140,0.0,0.0
film,length,staff_list,SID,140,2,0,140,0.0,0.0
film,length,store,store_id,140,2,0,140,0.0,0.0
film,length,store,address_id,140,2,0,140,0.0,0.0
film,length,store,manager_staff_id,140,2,0,140,0.0,0.0
film_list,length,staff,store_id,140,2,0,140,0.0,0.0
film_list,length,staff,username,140,2,0,140,0.0,0.0
film_list,length,staff,address_id,140,2,0,140,0.0,0.0
film_list,length,staff,first_name,140,2,0,140,0.0,0.0
film_list,length,staff,staff_id,140,2,0,140,0.0,0.0
film_list,length,staff_list,ID,140,2,0,140,0.0,0.0
film_list,length,staff_list,SID,140,2,0,140,0.0,0.0
film_list,length,store,store_id,140,2,0,140,0.0,0.0
film_list,length,store,address_id,140,2,0,140,0.0,0.0
film_list,length,store,manager_staff_id,140,2,0,140,0.0,0.0
nicer_but_slower_film_list,length,staff,store_id,140,2,0,140,0.0,0.0
nicer_but_slower_film_list,length,staff,username,140,2,0,140,0.0,0.0
nicer_but_slower_film_list,length,staff,address_id,140,2,0,140,0.0,0.0
nicer_but_slower_film_list,length,staff,first_name,140,2,0,140,0.0,0.0
nicer_but_slower_film_list,length,staff,staff_id,140,2,0,140,0.0,0.0
nicer_but_slower_film_list,length,staff_list,ID,140,2,0,140,0.0,0.0
nicer_but_slower_film_list,length,staff_list,SID,140,2,0,140,0.0,0.0
nicer_but_slower_film_list,length,store,store_id,140,2,0,140,0.0,0.0
nicer_but_slower_film_list,length,store,address_id,140,2,0,140,0.0,0.0
nicer_but_slower_film_list,length,store,manager_staff_id,140,2,0,140,0.0,0.0
actor,actor_id,staff,store_id,200,2,2,198,1.0,100.0
actor,actor_id,staff,address_id,200,2,2,198,1.0,100.0
actor,actor_id,staff,staff_id,200,2,2,198,1.0,100.0
actor,actor_id,staff_list,ID,200,2,2,198,1.0,100.0
actor,actor_id,staff_list,SID,200,2,2,198,1.0,100.0
actor,actor_id,store,store_id,200,2,2,198,1.0,100.0
actor,actor_id,store,address_id,200,2,2,198,1.0,100.0
actor,actor_id,store,manager_staff_id,200,2,2,198,1.0,100.0
actor_info,actor_id,staff,store_id,200,2,2,198,1.0,100.0
actor_info,actor_id,staff,address_id,200,2,2,198,1.0,100.0
actor_info,actor_id,staff,staff_id,200,2,2,198,1.0,100.0
actor_info,actor_id,staff_list,ID,200,2,2,198,1.0,100.0
actor_info,actor_id,staff_list,SID,200,2,2,198,1.0,100.0
actor_info,actor_id,store,store_id,200,2,2,198,1.0,100.0
actor_info,actor_id,store,address_id,200,2,2,198,1.0,100.0
actor_info,actor_id,store,manager_staff_id,200,2,2,198,1.0,100.0
film_actor,actor_id,staff,store_id,200,2,2,198,1.0,100.0
film_actor,actor_id,staff,address_id,200,2,2,198,1.0,100.0
film_actor,actor_id,staff,staff_id,200,2,2,198,1.0,100.0
film_actor,actor_id,staff_list,ID,200,2,2,198,1.0,100.0
film_actor,actor_id,staff_list,SID,200,2,2,198,1.0,100.0
film_actor,actor_id,store,store_id,200,2,2,198,1.0,100.0
film_actor,actor_id,store,address_id,200,2,2,198,1.0,100.0
film_actor,actor_id,store,manager_staff_id,200,2,2,198,1.0,100.0
actor,actor_id,staff,username,200,2,0,200,0.0,0.0
actor,actor_id,staff,first_name,200,2,0,200,0.0,0.0
actor_info,actor_id,staff,username,200,2,0,200,0.0,0.0
actor_info,actor_id,staff,first_name,200,2,0,200,0.0,0.0
actor_info,film_info,customer,customer_id,200,599,0,200,0.0,0.0
actor_info,film_info,customer,address_id,200,599,0,200,0.0,0.0
actor_info,film_info,inventory,inventory_id,200,4581,0,200,0.0,0.0
actor_info,film_info,payment,payment_id,200,16044,0,200,0.0,0.0
actor_info,film_info,staff,store_id,200,2,0,200,0.0,0.0
actor_info,film_info,staff,username,200,2,0,200,0.0,0.0
actor_info,film_info,staff,address_id,200,2,0,200,0.0,0.0
actor_info,film_info,staff,first_name,200,2,0,200,0.0,0.0
actor_info,film_info,staff,staff_id,200,2,0,200,0.0,0.0
actor_info,film_info,staff_list,ID,200,2,0,200,0.0,0.0
actor_info,film_info,staff_list,SID,200,2,0,200,0.0,0.0
actor_info,film_info,store,store_id,200,2,0,200,0.0,0.0
actor_info,film_info,store,address_id,200,2,0,200,0.0,0.0
actor_info,film_info,store,manager_staff_id,200,2,0,200,0.0,0.0
actor_info,film_info,inventory,film_id,200,958,0,200,0.0,0.0
actor_info,film_info,payment,customer_id,200,599,0,200,0.0,0.0
film_actor,actor_id,staff,username,200,2,0,200,0.0,0.0
film_actor,actor_id,staff,first_name,200,2,0,200,0.0,0.0
address,last_update,customer,customer_id,247,599,0,247,0.0,0.0
address,last_update,customer,address_id,247,599,0,247,0.0,0.0
address,last_update,inventory,inventory_id,247,4581,0,247,0.0,0.0
address,last_update,payment,payment_id,247,16044,0,247,0.0,0.0
address,last_update,staff,store_id,247,2,0,247,0.0,0.0
address,last_update,staff,username,247,2,0,247,0.0,0.0
address,last_update,staff,address_id,247,2,0,247,0.0,0.0
address,last_update,staff,first_name,247,2,0,247,0.0,0.0
address,last_update,staff,staff_id,247,2,0,247,0.0,0.0
address,last_update,staff_list,ID,247,2,0,247,0.0,0.0
address,last_update,staff_list,SID,247,2,0,247,0.0,0.0
address,last_update,store,store_id,247,2,0,247,0.0,0.0
address,last_update,store,address_id,247,2,0,247,0.0,0.0
address,last_update,store,manager_staff_id,247,2,0,247,0.0,0.0
address,last_update,inventory,film_id,247,958,0,247,0.0,0.0
address,last_update,payment,customer_id,247,599,0,247,0.0,0.0
customer_list,address,inventory,film_id,599,958,301,298,50.25041736227045,31.419624217118997
address,address,inventory,film_id,603,958,304,299,50.41459369817579,31.732776617954073
address,district,customer,customer_id,378,599,0,378,0.0,0.0
address,district,customer,address_id,378,599,0,378,0.0,0.0
address,district,inventory,inventory_id,378,4581,0,378,0.0,0.0
address,district,payment,payment_id,378,16044,0,378,0.0,0.0
address,district,staff,store_id,378,2,0,378,0.0,0.0
address,district,staff,username,378,2,0,378,0.0,0.0
address,district,staff,address_id,378,2,0,378,0.0,0.0
address,district,staff,first_name,378,2,0,378,0.0,0.0
address,district,staff,staff_id,378,2,0,378,0.0,0.0
address,district,staff_list,ID,378,2,0,378,0.0,0.0
address,district,staff_list,SID,378,2,0,378,0.0,0.0
address,district,store,store_id,378,2,0,378,0.0,0.0
address,district,store,address_id,378,2,0,378,0.0,0.0
address,district,store,manager_staff_id,378,2,0,378,0.0,0.0
address,district,inventory,film_id,378,958,0,378,0.0,0.0
address,district,payment,customer_id,378,599,0,378,0.0,0.0
inventory,film_id,customer,customer_id,958,599,574,384,59.91649269311065,95.82637729549248
inventory,film_id,customer,address_id,958,599,574,384,59.91649269311065,95.82637729549248
inventory,film_id,payment,customer_id,958,599,574,384,59.91649269311065,95.82637729549248
film_actor,film_id,customer,address_id,997,599,598,399,59.97993981945837,99.8330550918197
film_actor,film_id,customer,customer_id,997,599,597,400,59.87963891675025,99.6661101836394
film_actor,film_id,payment,customer_id,997,599,597,400,59.87963891675025,99.6661101836394
film,film_id,customer,customer_id,1000,599,599,401,59.9,100.0
film,film_id,customer,address_id,1000,599,599,401,59.9,100.0
film,film_id,payment,customer_id,1000,599,599,401,59.9,100.0
film_category,film_id,customer,customer_id,1000,599,599,401,59.9,100.0
film_category,film_id,customer,address_id,1000,599,599,401,59.9,100.0
film_category,film_id,payment,customer_id,1000,599,599,401,59.9,100.0
film_list,FID,customer,customer_id,1000,599,599,401,59.9,100.0
film_list,FID,customer,address_id,1000,599,599,401,59.9,100.0
film_list,FID,payment,customer_id,1000,599,599,401,59.9,100.0
film_text,film_id,customer,customer_id,1000,599,599,401,59.9,100.0
film_text,film_id,customer,address_id,1000,599,599,401,59.9,100.0
film_text,film_id,payment,customer_id,1000,599,599,401,59.9,100.0
nicer_but_slower_film_list,FID,customer,customer_id,1000,599,599,401,59.9,100.0
nicer_but_slower_film_list,FID,customer,address_id,1000,599,599,401,59.9,100.0
nicer_but_slower_film_list,FID,payment,customer_id,1000,599,599,401,59.9,100.0
customer_list,address,customer,address_id,599,599,183,416,30.550918196994992,30.550918196994992
address,address,customer,address_id,603,599,186,417,30.845771144278604,31.05175292153589
customer_list,address,customer,customer_id,599,599,179,420,29.883138564273793,29.883138564273793
customer_list,address,payment,customer_id,599,599,179,420,29.883138564273793,29.883138564273793
address,address,customer,customer_id,603,599,182,421,30.18242122719735,30.38397328881469
address,address,payment,customer_id,603,599,182,421,30.18242122719735,30.38397328881469
address,location,customer,customer_id,460,599,0,460,0.0,0.0
address,location,customer,address_id,460,599,0,460,0.0,0.0
address,location,inventory,inventory_id,460,4581,0,460,0.0,0.0
address,location,payment,payment_id,460,16044,0,460,0.0,0.0
address,location,staff,store_id,460,2,0,460,0.0,0.0
address,location,staff,username,460,2,0,460,0.0,0.0
address,location,staff,address_id,460,2,0,460,0.0,0.0
address,location,staff,first_name,460,2,0,460,0.0,0.0
address,location,staff,staff_id,460,2,0,460,0.0,0.0
address,location,staff_list,ID,460,2,0,460,0.0,0.0
address,location,staff_list,SID,460,2,0,460,0.0,0.0
address,location,store,store_id,460,2,0,460,0.0,0.0
address,location,store,address_id,460,2,0,460,0.0,0.0
address,location,store,manager_staff_id,460,2,0,460,0.0,0.0
address,location,inventory,film_id,460,958,0,460,0.0,0.0
address,location,payment,customer_id,460,599,0,460,0.0,0.0
customer_list,zip code,payment,payment_id,596,16044,95,501,15.939597315436242,0.5921216654200948
address,postal_code,payment,payment_id,597,16044,95,502,15.912897822445563,0.5921216654200948
customer_list,zip code,inventory,inventory_id,596,4581,29,567,4.865771812080537,0.6330495524994543
address,postal_code,inventory,inventory_id,597,4581,29,568,4.857621440536013,0.6330495524994543
customer,first_name,staff,username,591,2,2,589,0.338409475465313,100.0
customer,first_name,staff,first_name,591,2,2,589,0.338409475465313,100.0
customer_list,zip code,inventory,film_id,596,958,5,591,0.8389261744966443,0.5219206680584552
customer,first_name,customer,customer_id,591,599,0,591,0.0,0.0
customer,first_name,customer,address_id,591,599,0,591,0.0,0.0
customer,first_name,inventory,inventory_id,591,4581,0,591,0.0,0.0
customer,first_name,payment,payment_id,591,16044,0,591,0.0,0.0
customer,first_name,staff,store_id,591,2,0,591,0.0,0.0
customer,first_name,staff,address_id,591,2,0,591,0.0,0.0
customer,first_name,staff,staff_id,591,2,0,591,0.0,0.0
customer,first_name,staff_list,ID,591,2,0,591,0.0,0.0
customer,first_name,staff_list,SID,591,2,0,591,0.0,0.0
customer,first_name,store,store_id,591,2,0,591,0.0,0.0
customer,first_name,store,address_id,591,2,0,591,0.0,0.0
customer,first_name,store,manager_staff_id,591,2,0,591,0.0,0.0
customer,first_name,inventory,film_id,591,958,0,591,0.0,0.0
customer,first_name,payment,customer_id,591,599,0,591,0.0,0.0
address,postal_code,inventory,film_id,597,958,5,592,0.8375209380234505,0.5219206680584552
customer_list,zip code,customer,customer_id,596,599,3,593,0.5033557046979865,0.5008347245409015
customer_list,zip code,payment,customer_id,596,599,3,593,0.5033557046979865,0.5008347245409015
address,postal_code,customer,customer_id,597,599,3,594,0.5025125628140703,0.5008347245409015
address,postal_code,payment,customer_id,597,599,3,594,0.5025125628140703,0.5008347245409015
customer_list,zip code,customer,address_id,596,599,2,594,0.33557046979865773,0.333889816360601
address,postal_code,customer,address_id,597,599,2,595,0.33500837520938026,0.333889816360601
customer_list,zip code,staff,address_id,596,2,1,595,0.16778523489932887,50.0
address,postal_code,staff,address_id,597,2,1,596,0.16750418760469013,50.0
customer_list,zip code,staff,store_id,596,2,0,596,0.0,0.0
customer_list,zip code,staff,username,596,2,0,596,0.0,0.0
customer_list,zip code,staff,first_name,596,2,0,596,0.0,0.0
customer_list,zip code,staff,staff_id,596,2,0,596,0.0,0.0
customer_list,zip code,staff_list,ID,596,2,0,596,0.0,0.0
customer_list,zip code,staff_list,SID,596,2,0,596,0.0,0.0
customer_list,zip code,store,store_id,596,2,0,596,0.0,0.0
customer_list,zip code,store,address_id,596,2,0,596,0.0,0.0
customer_list,zip code,store,manager_staff_id,596,2,0,596,0.0,0.0
address,city_id,staff,store_id,599,2,2,597,0.333889816360601,100.0
address,city_id,staff,address_id,599,2,2,597,0.333889816360601,100.0
address,city_id,staff,staff_id,599,2,2,597,0.333889816360601,100.0
address,city_id,staff_list,ID,599,2,2,597,0.333889816360601,100.0
address,city_id,staff_list,SID,599,2,2,597,0.333889816360601,100.0
address,city_id,store,store_id,599,2,2,597,0.333889816360601,100.0
address,city_id,store,address_id,599,2,2,597,0.333889816360601,100.0
address,city_id,store,manager_staff_id,599,2,2,597,0.333889816360601,100.0
customer,customer_id,staff,store_id,599,2,2,597,0.333889816360601,100.0
customer,customer_id,staff,address_id,599,2,2,597,0.333889816360601,100.0
customer,customer_id,staff,staff_id,599,2,2,597,0.333889816360601,100.0
customer,customer_id,staff_list,ID,599,2,2,597,0.333889816360601,100.0
customer,customer_id,staff_list,SID,599,2,2,597,0.333889816360601,100.0
customer,customer_id,store,store_id,599,2,2,597,0.333889816360601,100.0
customer,customer_id,store,address_id,599,2,2,597,0.333889816360601,100.0
customer,customer_id,store,manager_staff_id,599,2,2,597,0.333889816360601,100.0
customer_list,ID,staff,store_id,599,2,2,597,0.333889816360601,100.0
customer_list,ID,staff,address_id,599,2,2,597,0.333889816360601,100.0
customer_list,ID,staff,staff_id,599,2,2,597,0.333889816360601,100.0
customer_list,ID,staff_list,ID,599,2,2,597,0.333889816360601,100.0
customer_list,ID,staff_list,SID,599,2,2,597,0.333889816360601,100.0
customer_list,ID,store,store_id,599,2,2,597,0.333889816360601,100.0
customer_list,ID,store,address_id,599,2,2,597,0.333889816360601,100.0
customer_list,ID,store,manager_staff_id,599,2,2,597,0.333889816360601,100.0
payment,customer_id,staff,store_id,599,2,2,597,0.333889816360601,100.0
payment,customer_id,staff,address_id,599,2,2,597,0.333889816360601,100.0
payment,customer_id,staff,staff_id,599,2,2,597,0.333889816360601,100.0
payment,customer_id,staff_list,ID,599,2,2,597,0.333889816360601,100.0
payment,customer_id,staff_list,SID,599,2,2,597,0.333889816360601,100.0
payment,customer_id,store,store_id,599,2,2,597,0.333889816360601,100.0
payment,customer_id,store,address_id,599,2,2,597,0.333889816360601,100.0
payment,customer_id,store,manager_staff_id,599,2,2,597,0.333889816360601,100.0
rental,customer_id,staff,store_id,599,2,2,597,0.333889816360601,100.0
rental,customer_id,staff,address_id,599,2,2,597,0.333889816360601,100.0
rental,customer_id,staff,staff_id,599,2,2,597,0.333889816360601,100.0
rental,customer_id,staff_list,ID,599,2,2,597,0.333889816360601,100.0
rental,customer_id,staff_list,SID,599,2,2,597,0.333889816360601,100.0
rental,customer_id,store,store_id,599,2,2,597,0.333889816360601,100.0
rental,customer_id,store,address_id,599,2,2,597,0.333889816360601,100.0
rental,customer_id,store,manager_staff_id,599,2,2,597,0.333889816360601,100.0
address,postal_code,staff,store_id,597,2,0,597,0.0,0.0
address,postal_code,staff,username,597,2,0,597,0.0,0.0
address,postal_code,staff,first_name,597,2,0,597,0.0,0.0
address,postal_code,staff,staff_id,597,2,0,597,0.0,0.0
address,postal_code,staff_list,ID,597,2,0,597,0.0,0.0
address,postal_code,staff_list,SID,597,2,0,597,0.0,0.0
address,postal_code,store,store_id,597,2,0,597,0.0,0.0
address,postal_code,store,address_id,597,2,0,597,0.0,0.0
address,postal_code,store,manager_staff_id,597,2,0,597,0.0,0.0
customer_list,city,customer,customer_id,597,599,0,597,0.0,0.0
customer_list,city,customer,address_id,597,599,0,597,0.0,0.0
customer_list,city,inventory,inventory_id,597,4581,0,597,0.0,0.0
customer_list,city,payment,payment_id,597,16044,0,597,0.0,0.0
customer_list,city,staff,store_id,597,2,0,597,0.0,0.0
customer_list,city,staff,username,597,2,0,597,0.0,0.0
customer_list,city,staff,address_id,597,2,0,597,0.0,0.0
customer_list,city,staff,first_name,597,2,0,597,0.0,0.0
customer_list,city,staff,staff_id,597,2,0,597,0.0,0.0
customer_list,city,staff_list,ID,597,2,0,597,0.0,0.0
customer_list,city,staff_list,SID,597,2,0,597,0.0,0.0
customer_list,city,store,store_id,597,2,0,597,0.0,0.0
customer_list,city,store,address_id,597,2,0,597,0.0,0.0
customer_list,city,store,manager_staff_id,597,2,0,597,0.0,0.0
customer_list,city,inventory,film_id,597,958,0,597,0.0,0.0
customer_list,city,payment,customer_id,597,599,0,597,0.0,0.0
city,city_id,staff,store_id,600,2,2,598,0.33333333333333337,100.0
city,city_id,staff,address_id,600,2,2,598,0.33333333333333337,100.0
city,city_id,staff,staff_id,600,2,2,598,0.33333333333333337,100.0
city,city_id,staff_list,ID,600,2,2,598,0.33333333333333337,100.0
city,city_id,staff_list,SID,600,2,2,598,0.33333333333333337,100.0
city,city_id,store,store_id,600,2,2,598,0.33333333333333337,100.0
city,city_id,store,address_id,600,2,2,598,0.33333333333333337,100.0
city,city_id,store,manager_staff_id,600,2,2,598,0.33333333333333337,100.0
customer_list,address,staff,store_id,599,2,1,598,0.1669449081803005,50.0
customer_list,address,staff,staff_id,599,2,1,598,0.1669449081803005,50.0
customer_list,address,staff_list,ID,599,2,1,598,0.1669449081803005,50.0
customer_list,address,staff_list,SID,599,2,1,598,0.1669449081803005,50.0
customer_list,address,store,store_id,599,2,1,598,0.1669449081803005,50.0
customer_list,address,store,address_id,599,2,1,598,0.1669449081803005,50.0
customer_list,address,store,manager_staff_id,599,2,1,598,0.1669449081803005,50.0
address,city_id,staff,username,599,2,0,599,0.0,0.0
address,city_id,staff,first_name,599,2,0,599,0.0,0.0
city,city,customer,customer_id,599,599,0,599,0.0,0.0
city,city,customer,address_id,599,599,0,599,0.0,0.0
city,city,inventory,inventory_id,599,4581,0,599,0.0,0.0
city,city,payment,payment_id,599,16044,0,599,0.0,0.0
city,city,staff,store_id,599,2,0,599,0.0,0.0
city,city,staff,username,599,2,0,599,0.0,0.0
city,city,staff,address_id,599,2,0,599,0.0,0.0
city,city,staff,first_name,599,2,0,599,0.0,0.0
city,city,staff,staff_id,599,2,0,599,0.0,0.0
city,city,staff_list,ID,599,2,0,599,0.0,0.0
city,city,staff_list,SID,599,2,0,599,0.0,0.0
city,city,store,store_id,599,2,0,599,0.0,0.0
city,city,store,address_id,599,2,0,599,0.0,0.0
city,city,store,manager_staff_id,599,2,0,599,0.0,0.0
city,city,inventory,film_id,599,958,0,599,0.0,0.0
city,city,payment,customer_id,599,599,0,599,0.0,0.0
customer,customer_id,staff,username,599,2,0,599,0.0,0.0
customer,customer_id,staff,first_name,599,2,0,599,0.0,0.0
customer,last_name,customer,customer_id,599,599,0,599,0.0,0.0
customer,last_name,customer,address_id,599,599,0,599,0.0,0.0
customer,last_name,inventory,inventory_id,599,4581,0,599,0.0,0.0
customer,last_name,payment,payment_id,599,16044,0,599,0.0,0.0
customer,last_name,staff,store_id,599,2,0,599,0.0,0.0
customer,last_name,staff,username,599,2,0,599,0.0,0.0
customer,last_name,staff,address_id,599,2,0,599,0.0,0.0
customer,last_name,staff,first_name,599,2,0,599,0.0,0.0
customer,last_name,staff,staff_id,599,2,0,599,0.0,0.0
customer,last_name,staff_list,ID,599,2,0,599,0.0,0.0
customer,last_name,staff_list,SID,599,2,0,599,0.0,0.0
customer,last_name,store,store_id,599,2,0,599,0.0,0.0
customer,last_name,store,address_id,599,2,0,599,0.0,0.0
customer,last_name,store,manager_staff_id,599,2,0,599,0.0,0.0
customer,last_name,inventory,film_id,599,958,0,599,0.0,0.0
customer,last_name,payment,customer_id,599,599,0,599,0.0,0.0
customer,email,customer,customer_id,599,599,0,599,0.0,0.0
customer,email,customer,address_id,599,599,0,599,0.0,0.0
customer,email,inventory,inventory_id,599,4581,0,599,0.0,0.0
customer,email,payment,payment_id,599,16044,0,599,0.0,0.0
customer,email,staff,store_id,599,2,0,599,0.0,0.0
customer,email,staff,username,599,2,0,599,0.0,0.0
customer,email,staff,address_id,599,2,0,599,0.0,0.0
customer,email,staff,first_name,599,2,0,599,0.0,0.0
customer,email,staff,staff_id,599,2,0,599,0.0,0.0
customer,email,staff_list,ID,599,2,0,599,0.0,0.0
customer,email,staff_list,SID,599,2,0,599,0.0,0.0
customer,email,store,store_id,599,2,0,599,0.0,0.0
customer,email,store,address_id,599,2,0,599,0.0,0.0
customer,email,store,manager_staff_id,599,2,0,599,0.0,0.0
customer,email,inventory,film_id,599,958,0,599,0.0,0.0
customer,email,payment,customer_id,599,599,0,599,0.0,0.0
customer,address_id,staff,store_id,599,2,0,599,0.0,0.0
customer,address_id,staff,username,599,2,0,599,0.0,0.0
customer,address_id,staff,address_id,599,2,0,599,0.0,0.0
customer,address_id,staff,first_name,599,2,0,599,0.0,0.0
customer,address_id,staff,staff_id,599,2,0,599,0.0,0.0
customer,address_id,staff_list,ID,599,2,0,599,0.0,0.0
customer,address_id,staff_list,SID,599,2,0,599,0.0,0.0
customer,address_id,store,store_id,599,2,0,599,0.0,0.0
customer,address_id,store,address_id,599,2,0,599,0.0,0.0
customer,address_id,store,manager_staff_id,599,2,0,599,0.0,0.0
customer_list,ID,staff,username,599,2,0,599,0.0,0.0
customer_list,ID,staff,first_name,599,2,0,599,0.0,0.0
customer_list,name,customer,customer_id,599,599,0,599,0.0,0.0
customer_list,name,customer,address_id,599,599,0,599,0.0,0.0
customer_list,name,inventory,inventory_id,599,4581,0,599,0.0,0.0
customer_list,name,payment,payment_id,599,16044,0,599,0.0,0.0
customer_list,name,staff,store_id,599,2,0,599,0.0,0.0
customer_list,name,staff,username,599,2,0,599,0.0,0.0
customer_list,name,staff,address_id,599,2,0,599,0.0,0.0
customer_list,name,staff,first_name,599,2,0,599,0.0,0.0
customer_list,name,staff,staff_id,599,2,0,599,0.0,0.0
customer_list,name,staff_list,ID,599,2,0,599,0.0,0.0
customer_list,name,staff_list,SID,599,2,0,599,0.0,0.0
customer_list,name,store,store_id,599,2,0,599,0.0,0.0
customer_list,name,store,address_id,599,2,0,599,0.0,0.0
customer_list,name,store,manager_staff_id,599,2,0,599,0.0,0.0
customer_list,name,inventory,film_id,599,958,0,599,0.0,0.0
customer_list,name,payment,customer_id,599,599,0,599,0.0,0.0
customer_list,address,staff,username,599,2,0,599,0.0,0.0
customer_list,address,staff,address_id,599,2,0,599,0.0,0.0
customer_list,address,staff,first_name,599,2,0,599,0.0,0.0
customer_list,phone,customer,customer_id,599,599,0,599,0.0,0.0
customer_list,phone,customer,address_id,599,599,0,599,0.0,0.0
customer_list,phone,inventory,inventory_id,599,4581,0,599,0.0,0.0
customer_list,phone,payment,payment_id,599,16044,0,599,0.0,0.0
customer_list,phone,staff,store_id,599,2,0,599,0.0,0.0
customer_list,phone,staff,username,599,2,0,599,0.0,0.0
customer_list,phone,staff,address_id,599,2,0,599,0.0,0.0
customer_list,phone,staff,first_name,599,2,0,599,0.0,0.0
customer_list,phone,staff,staff_id,599,2,0,599,0.0,0.0
customer_list,phone,staff_list,ID,599,2,0,599,0.0,0.0
customer_list,phone,staff_list,SID,599,2,0,599,0.0,0.0
customer_list,phone,store,store_id,599,2,0,599,0.0,0.0
customer_list,phone,store,address_id,599,2,0,599,0.0,0.0
customer_list,phone,store,manager_staff_id,599,2,0,599,0.0,0.0
customer_list,phone,inventory,film_id,599,958,0,599,0.0,0.0
customer_list,phone,payment,customer_id,599,599,0,599,0.0,0.0
payment,customer_id,staff,username,599,2,0,599,0.0,0.0
payment,customer_id,staff,first_name,599,2,0,599,0.0,0.0
rental,customer_id,staff,username,599,2,0,599,0.0,0.0
rental,customer_id,staff,first_name,599,2,0,599,0.0,0.0
city,city_id,staff,username,600,2,0,600,0.0,0.0
city,city_id,staff,first_name,600,2,0,600,0.0,0.0
address,address_id,staff,store_id,603,2,2,601,0.33167495854063017,100.0
address,address_id,staff,address_id,603,2,2,601,0.33167495854063017,100.0
address,address_id,staff,staff_id,603,2,2,601,0.33167495854063017,100.0
address,address_id,staff_list,ID,603,2,2,601,0.33167495854063017,100.0
address,address_id,staff_list,SID,603,2,2,601,0.33167495854063017,100.0
address,address_id,store,store_id,603,2,2,601,0.33167495854063017,100.0
address,address_id,store,address_id,603,2,2,601,0.33167495854063017,100.0
address,address_id,store,manager_staff_id,603,2,2,601,0.33167495854063017,100.0
address,address,staff,store_id,603,2,1,602,0.16583747927031509,50.0
address,address,staff,staff_id,603,2,1,602,0.16583747927031509,50.0
address,address,staff_list,ID,603,2,1,602,0.16583747927031509,50.0
address,address,staff_list,SID,603,2,1,602,0.16583747927031509,50.0
address,address,store,store_id,603,2,1,602,0.16583747927031509,50.0
address,address,store,address_id,603,2,1,602,0.16583747927031509,50.0
address,address,store,manager_staff_id,603,2,1,602,0.16583747927031509,50.0
address,phone,customer,customer_id,602,599,0,602,0.0,0.0
address,phone,customer,address_id,602,599,0,602,0.0,0.0
address,phone,inventory,inventory_id,602,4581,0,602,0.0,0.0
address,phone,payment,payment_id,602,16044,0,602,0.0,0.0
address,phone,staff,store_id,602,2,0,602,0.0,0.0
address,phone,staff,username,602,2,0,602,0.0,0.0
address,phone,staff,address_id,602,2,0,602,0.0,0.0
address,phone,staff,first_name,602,2,0,602,0.0,0.0
address,phone,staff,staff_id,602,2,0,602,0.0,0.0
address,phone,staff_list,ID,602,2,0,602,0.0,0.0
address,phone,staff_list,SID,602,2,0,602,0.0,0.0
address,phone,store,store_id,602,2,0,602,0.0,0.0
address,phone,store,address_id,602,2,0,602,0.0,0.0
address,phone,store,manager_staff_id,602,2,0,602,0.0,0.0
address,phone,inventory,film_id,602,958,0,602,0.0,0.0
address,phone,payment,customer_id,602,599,0,602,0.0,0.0
address,address_id,staff,username,603,2,0,603,0.0,0.0
address,address_id,staff,first_name,603,2,0,603,0.0,0.0
address,address,staff,username,603,2,0,603,0.0,0.0
address,address,staff,address_id,603,2,0,603,0.0,0.0
address,address,staff,first_name,603,2,0,603,0.0,0.0
payment,last_update,customer,customer_id,704,599,0,704,0.0,0.0
payment,last_update,customer,address_id,704,599,0,704,0.0,0.0
payment,last_update,inventory,inventory_id,704,4581,0,704,0.0,0.0
payment,last_update,payment,payment_id,704,16044,0,704,0.0,0.0
payment,last_update,staff,store_id,704,2,0,704,0.0,0.0
payment,last_update,staff,username,704,2,0,704,0.0,0.0
payment,last_update,staff,address_id,704,2,0,704,0.0,0.0
payment,last_update,staff,first_name,704,2,0,704,0.0,0.0
payment,last_update,staff,staff_id,704,2,0,704,0.0,0.0
payment,last_update,staff_list,ID,704,2,0,704,0.0,0.0
payment,last_update,staff_list,SID,704,2,0,704,0.0,0.0
