구,업종명,업소명,인허가일자,영업상태,폐업일자,소재지(도로명),소재지(지번),데이터기준일자
분당구,건강기능식품일반판매업,어바웃타임,2020-08-18,폐업,2021-12-08,경기도 성남시 분당구 서현로494번길 8  102호 (분당동),경기도 성남시 분당구 분당동 128-8 ,2024-04-17
분당구,건강기능식품일반판매업,라이프 앤 비타민,2018-01-02,폐업,2019-06-28,경기도 성남시 분당구 서판교로 147  1107동 804호 (판교동  판교원마을현대힐스테이트아파트),경기도 성남시 분당구 판교동 513 판교원마을현대힐스테이트아파트 1107동 804호 ,2024-04-17
분당구,건강기능식품유통전문판매업,엘케이비,2021-10-21,폐업,2024-03-07,경기도 성남시 분당구 불곡남로14번길 4  3층 일부호 (정자동),경기도 성남시 분당구 정자동 226-6 3층 일부호 ,2024-04-17
분당구,건강기능식품일반판매업,오월구일,2022-01-04,폐업,2023-12-27,경기도 성남시 분당구 매화로 51  로즈프라자  3층 일부(302-23)호 (야탑동),경기도 성남시 분당구 야탑동 382-3 로즈프라자 3층 일부(302-23)호 ,2024-04-17
분당구,건강기능식품일반판매업,한빛나노의료기분당지점,2013-09-06,폐업,2019-06-03,경기도 성남시 분당구 돌마로90번길 4 (구미동  엘레강스프라자1 지층105호일부),경기도 성남시 분당구 구미동 25-2 엘레강스프라자1 지층105호일부 ,2024-04-17
분당구,건강기능식품일반판매업,엔에스코리아,2013-05-24,폐업,2017-02-09,경기도 성남시 분당구 미금로22번길 10 (구미동  무지개마을주공12단지아파트 1201동 105호 일부),경기도 성남시 분당구 구미동 212 무지개마을주공12단지아파트 1201동 105호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,주식회사쌈박,2021-06-08,폐업,2022-12-19,경기도 성남시 분당구 분당로53번길 12  서현나산플라자 지하1층 일부(B108)호 (서현동),경기도 성남시 분당구 서현동 268-5 서현나산플라자 ,2024-04-17
분당구,건강기능식품유통전문판매업,(주)네이처맥스,2018-04-05,폐업,2019-03-19,경기도 성남시 분당구 성남대로926번길 10  탑빌딩 5층 일부(R502 호) (야탑동),경기도 성남시 분당구 야탑동 361-4 ,2024-04-17
분당구,건강기능식품일반판매업,우리씨앤디(주),2007-07-12,폐업,2012-10-10, ,경기도 성남시 분당구 야탑동 361-13 우리빌딩 3층 ,2024-04-17
분당구,건강기능식품일반판매업,(주)그린바이오싸이언스,2010-09-17,폐업,2019-12-06,경기도 성남시 분당구 서현로210번길 2 (서현동 성지하이츠텔 817호),경기도 성남시 분당구 서현동 245-3 성지하이츠텔 817호 ,2024-04-17
분당구,건강기능식품일반판매업,하이베리,2021-09-06,폐업,2022-07-21,경기도 성남시 분당구 판교대장로5길 19  405동 12층 1201호 (대장동  힐스테이트 판교 엘포레 A4BL),경기도 성남시 분당구 대장동 260-3 힐스테이트 판교 엘포레 A4BL ,2024-04-17
분당구,건강기능식품일반판매업,똥패밀리,2020-12-28,폐업,2021-12-02,경기도 성남시 분당구 운중로14번길 19-1  1층 (운중동),경기도 성남시 분당구 운중동 906-1 ,2024-04-17
분당구,건강기능식품일반판매업,미소,2020-09-24,폐업,2021-01-26,경기도 성남시 분당구 돌마로366번길 8  쌍용B상가 207호 (수내동),경기도 성남시 분당구 수내동 75 푸른마을 아파트 ,2024-04-17
분당구,건강기능식품일반판매업,(주)왓스업,2019-07-17,폐업,2019-08-07,경기도 성남시 분당구 판교역로146번길 20  현대백화점 판교점 지하1층 일부호 (백현동),경기도 성남시 분당구 백현동 541 현대백화점 판교점 ,2024-04-17
분당구,건강기능식품일반판매업,오휘분당수내점,2004-06-21,폐업,2021-11-09,경기도 성남시 분당구 내정로173번길 1 (수내동  한국상업은행 3층 일부),경기도 성남시 분당구 수내동 28-1 한국상업은행 3층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,한국허벌라이프,2004-07-09,폐업,2013-04-22, ,경기도 성남시 분당구 야탑동 176 목련마을 성환빌라 202동 302호,2024-04-17
분당구,건강기능식품일반판매업,(주)농협홍삼 서판교점,2011-05-30,폐업,2015-05-06,경기도 성남시 분당구 운중로 242 (판교동  리버스트리 1층 108호 일부),경기도 성남시 분당구 판교동 625 리버스트리 1층 108호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,주식회사 엘리트밀,2021-06-10,폐업,2022-12-29,경기도 성남시 분당구 판교역로192번길 16  판교타워 8층 806일부(A640)호 (삼평동),경기도 성남시 분당구 삼평동 662 판교타워 ,2024-04-17
분당구,건강기능식품일반판매업,라파페리 솔잎향기,2017-06-05,폐업,2018-03-26,경기도 성남시 분당구 야탑로161번길 8-3 (야탑동  1층 일부),경기도 성남시 분당구 야탑동 310-9 1층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,(주)패션채널,2021-04-01,폐업,2023-10-24,경기도 성남시 분당구 구미로9번길 7  분당팬텀광장 비21호 (구미동),경기도 성남시 분당구 구미동 186-1 분당팬텀광장 ,2024-04-17
분당구,건강기능식품일반판매업,고려한백인터내셔날,2005-08-17,폐업,2020-10-07,경기도 성남시 분당구 서현로 181 (이매동 한신아파트 209-1503호),경기도 성남시 분당구 이매동 124 한신아파트 209-1503호 ,2024-04-17
분당구,건강기능식품일반판매업,웰빙리안,2010-10-12,폐업,2011-05-20, ,경기도 성남시 분당구 야탑동 366-4 세성프라자 지하1층 B102호 일부  B103호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,(주)푸드닥터,2021-05-11,폐업,2023-11-17,경기도 성남시 분당구 서현로 170  풍림아이원플러스 243-1(일부)호 (서현동),경기도 성남시 분당구 서현동 255-1 풍림아이원플러스 ,2024-04-17
분당구,건강기능식품일반판매업,예스다이어트(yes diet),2012-07-18,폐업,2015-03-26,경기도 성남시 분당구 미금로 184 (구미동  까치마을 115-1304),경기도 성남시 분당구 구미동 77 까치마을 115-1304 ,2024-04-17
분당구,건강기능식품유통전문판매업,누리웰라이프 주식회사,2015-05-08,폐업,2018-11-27,경기도 성남시 분당구 궁내로40번길 39 (궁내동  2층 일부),경기도 성남시 분당구 궁내동 251 2층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,뉴욕비비,2014-04-17,폐업,2016-03-02,경기도 성남시 분당구 분당로53번길 21 (서현동  산호프라자 202호 일부),경기도 성남시 분당구 서현동 269-1 산호프라자 202호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,베지밀분당대리점,2004-06-16,폐업,2009-01-20, ,경기도 성남시 분당구 정자동 68-1 101호 ,2024-04-17
분당구,건강기능식품유통전문판매업,(주)이롬플러스,2018-05-24,폐업,2020-02-27,경기도 성남시 분당구 분당내곡로 151  삼도타워 204호 일부 (삼평동),경기도 성남시 분당구 삼평동 656 ,2024-04-17
분당구,건강기능식품유통전문판매업,(주)시너지포인트,2015-10-16,폐업,2018-06-19,경기도 성남시 분당구 운중로 128 (운중동  마크시티그린 704  705호 일부),경기도 성남시 분당구 운중동 944 마크시티그린 704  705호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,정다운 인셀덤,2022-05-27,폐업,2022-08-26,경기도 성남시 분당구 서현로 170  풍림아이원플러스 20층 T-2005호 (서현동),경기도 성남시 분당구 서현동 255-1 풍림아이원플러스 20층 T-2005호 ,2024-04-17
분당구,건강기능식품일반판매업,초록마을 분당양지마을점,2015-03-18,폐업,2017-09-20,경기도 성남시 분당구 내정로165번길 50 (수내동  크리스탈빌딩 103호 일부),경기도 성남시 분당구 수내동 33-1 크리스탈빌딩 103호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,알로에마임백궁지사,2004-06-04,폐업,2005-02-17, ,경기도 성남시 분당구 정자동 65-5 현대조합상가 2층 202호 ,2024-04-17
분당구,건강기능식품유통전문판매업,더굿헬스케어,2017-09-15,폐업,2019-11-08,경기도 성남시 분당구 백현로 97  수내동 다운타운 12층 1201호 일부(1234호)호 (수내동),경기도 성남시 분당구 수내동 22-3 수내동 다운타운 ,2024-04-17
분당구,건강기능식품일반판매업,라이프 진,2019-10-11,폐업,2022-12-30,경기도 성남시 분당구 양현로 254  504동 1603호 (야탑동  탑마을),경기도 성남시 분당구 야탑동 530 탑마을 ,2024-04-17
분당구,건강기능식품일반판매업,청운웰빙,2016-09-29,폐업,2020-10-08,경기도 성남시 분당구 미금로 216  906동 304호 (금곡동  청솔주공아파트),경기도 성남시 분당구 금곡동 133 청솔주공아파트 906동 304호,2024-04-17
분당구,건강기능식품일반판매업,(주)하이리빙,2004-07-01,폐업,2009-03-25, ,경기도 성남시 분당구 분당동 129-8 101호 ,2024-04-17
분당구,건강기능식품일반판매업,허벌콩,2017-04-19,폐업,2019-12-30,경기도 성남시 분당구 느티로69번길 6-3 (정자동  지층 일부),경기도 성남시 분당구 정자동 66-11 지층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,라풀굿,2022-07-11,폐업,2023-03-03,경기도 성남시 분당구 성남대로 393  두산위브파빌리온 6층 B609호 (정자동),경기도 성남시 분당구 정자동 7 두산위브파빌리온 6층 B609호,2024-04-17
분당구,건강기능식품일반판매업,골프존유통 분당이매점,2021-08-02,폐업,2021-08-12,경기도 성남시 분당구 판교로 470  우리빌딩 1층 일부호 (이매동),경기도 성남시 분당구 이매동 97-2 우리빌딩 ,2024-04-17
분당구,건강기능식품일반판매업,(주)제닉,2018-09-04,폐업,2023-11-24,경기도 성남시 분당구 판교로255번길 34  솔브레인 3층 일부호 (삼평동),경기도 성남시 분당구 삼평동 612-3 솔브레인 ,2024-04-17
분당구,건강기능식품일반판매업,난리샵,2020-04-29,폐업,2021-12-30,경기도 성남시 분당구 서현로 170  풍림아이원플러스 B동 1103호 (서현동),경기도 성남시 분당구 서현동 255-1 풍림아이원플러스 ,2024-04-17
분당구,건강기능식품일반판매업,베리굿즈,2021-01-04,폐업,2022-11-15,경기도 성남시 분당구 정자일로 55  106동 904호 (금곡동  분당두산위브아파트),경기도 성남시 분당구 금곡동 192 분당두산위브아파트 ,2024-04-17
분당구,건강기능식품일반판매업,(주)하이리빙,2004-07-29,폐업,2010-12-31, ,경기도 성남시 분당구 분당동 75 신안시네하우스301-302 ,2024-04-17
분당구,건강기능식품일반판매업,리뉴라이프,2020-09-14,폐업,2021-11-16,경기도 성남시 분당구 미금일로 22  201동 504호 (구미동  까치마을주공2단지아파트),경기도 성남시 분당구 구미동 88 까치마을주공2단지아파트 ,2024-04-17
분당구,건강기능식품일반판매업,(주)지엘코리아,2010-07-19,폐업,2014-09-30,경기도 성남시 분당구 성남대로43번길 10 (구미동  하나이지타운 309호일부),경기도 성남시 분당구 구미동 158 하나이지타운 309호일부 ,2024-04-17
분당구,건강기능식품일반판매업,퓨처아이앤티,2007-11-07,폐업,2012-07-20, ,경기도 성남시 분당구 정자동 산 168-1 대림아크로텔c-817 ,2024-04-17
분당구,건강기능식품일반판매업,골드문가디언,2021-04-06,폐업,2023-01-20,경기도 성남시 분당구 구미로 11  포인트타운 4층 401호 (구미동),경기도 성남시 분당구 구미동 187-4 포인트타운 ,2024-04-17
분당구,건강기능식품일반판매업,아이러,2021-06-03,폐업,2022-11-10,경기도 성남시 분당구 돌마로 906  102동 504호 (야탑동  SK VIEW),경기도 성남시 분당구 야탑동 188 SK VIEW ,2024-04-17
분당구,건강기능식품일반판매업,(주)인카이로스,2013-02-12,폐업,2017-12-22,경기도 성남시 분당구 안양판교로828번길 188 (석운동  1층 일부(102호)),경기도 성남시 분당구 석운동 5-12 1층 일부(102호) ,2024-04-17
분당구,건강기능식품유통전문판매업,(주)마이크로허브,2006-08-30,폐업,2018-08-07,경기도 성남시 분당구 미금로22번길 6 (구미동 린빌딩 3층 일부),경기도 성남시 분당구 구미동 212-1 린빌딩 3층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,이롬황성주생식분당서현중앙지점,2012-12-12,폐업,2019-01-28,경기도 성남시 분당구 서현로210번길 20 (서현동  코코프라자 지상2층 202호 일부),경기도 성남시 분당구 서현동 248-5 코코프라자 지상2층 202호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,미플러스다이어트클럽,2010-12-07,폐업,2011-12-09, ,경기도 성남시 분당구 야탑동 201 매화마을공무원아파트상가동 지하101호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,젯트피아25서비스,2007-01-17,폐업,2008-06-05, ,경기도 성남시 분당구 구미동 18 시그마2오피스텔 B-713 ,2024-04-17
분당구,건강기능식품일반판매업,크리스탈지노믹스(주),2014-09-24,폐업,2018-10-05,경기도 성남시 분당구 서현로210번길 1 (서현동  보람코아 507호),경기도 성남시 분당구 서현동 245-2 보람코아 507호 ,2024-04-17
분당구,건강기능식품일반판매업,허벌라이프,2013-05-06,폐업,2019-05-27,경기도 성남시 분당구 동판교로 122 (백현동  백현마을 209동 504호),경기도 성남시 분당구 백현동 545 백현마을 209동 504호 ,2024-04-17
분당구,건강기능식품일반판매업,건강한나라,2006-01-11,폐업,2007-10-04, ,경기도 성남시 분당구 수내동 32 금호상가(207호) ,2024-04-17
분당구,건강기능식품일반판매업,(주)3업몰,2016-02-03,폐업,2017-02-10,경기도 성남시 분당구 판교로228번길 15 (삼평동  판교세븐벤처밸리1 2동 301호 일부),경기도 성남시 분당구 삼평동 625 판교세븐벤처밸리1 2동 301호 일부 ,2024-04-17
분당구,건강기능식품유통전문판매업,(주)크리컬쳐에스,2020-02-05,폐업,2022-12-26,경기도 성남시 분당구 성남대로916번길 11  글라스타워 6층 604호 (야탑동),경기도 성남시 분당구 야탑동 366-4 글라스타워 ,2024-04-17
분당구,건강기능식품일반판매업,메디아트의원,2004-06-21,폐업,2006-03-31, ,경기도 성남시 분당구 서현동 268-6 동초프라자 5층 ,2024-04-17
분당구,건강기능식품일반판매업,웰케어,2004-09-03,폐업,2006-03-30, ,경기도 성남시 분당구 정자동 6 파크뷰401호 ,2024-04-17
분당구,건강기능식품일반판매업,일원메디칼,2020-01-07,폐업,2022-12-05,경기도 성남시 분당구 성남대로343번길 10-6  3층 일부(390)호 (정자동),경기도 성남시 분당구 정자동 18-4 ,2024-04-17
분당구,건강기능식품일반판매업,뉴트라라이브,2017-08-14,폐업,2021-01-27,경기도 성남시 분당구 백현로 97 (수내동  다운타운 1201호),경기도 성남시 분당구 수내동 22-3 ,2024-04-17
분당구,건강기능식품일반판매업,현소민,2010-12-10,폐업,2018-06-07,서울특별시 강남구 선릉로93길 18 (역삼동 신성프라자3층),서울특별시 강남구 역삼동 697-11 신성프라자3층 ,2024-04-17
분당구,건강기능식품일반판매업,라스트 점핑 핏(FIT),2020-02-14,폐업,2021-12-30,경기도 성남시 분당구 느티로69번길 6-3  지하1층 (정자동),경기도 성남시 분당구 정자동 66-11 ,2024-04-17
분당구,건강기능식품일반판매업,(주)바이폴,2016-03-11,폐업,2020-12-11,경기도 성남시 분당구 판교역로192번길 16 (삼평동  판교타워 1102호 일부),경기도 성남시 분당구 삼평동 662 판교타워 1102호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,초록마을서현점,2011-12-01,폐업,2017-04-04,경기도 성남시 분당구 돌마로486번길 6 (서현동  상록프라자 109호 일부),경기도 성남시 분당구 서현동 298-2 상록프라자 109호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,인혜,2004-10-19,폐업,2009-02-26, ,경기도 성남시 분당구 수내동 52 파크타운111-402 ,2024-04-17
분당구,건강기능식품일반판매업,카리스팜,2017-01-16,폐업,2017-12-29,경기도 성남시 분당구 대왕판교로 358 (백현동  3층 일부),경기도 성남시 분당구 백현동 472-247 3층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,쿠커피(Coup Coffee 분당점),2021-11-03,폐업,2023-03-29,경기도 성남시 분당구 황새울로200번길 45  롯데백화점 분당점 8층 일부호 (수내동),경기도 성남시 분당구 수내동 14 롯데백화점 분당점 8층 일부호 ,2024-04-17
분당구,건강기능식품일반판매업,아이디스토리,2010-08-09,폐업,2013-08-09,경기도 성남시 분당구 성남대로 165 (금곡동 천사의도시 1차 529호),경기도 성남시 분당구 금곡동 161 천사의도시 1차 529호 ,2024-04-17
분당구,건강기능식품일반판매업,최저가장보기,2021-10-12,폐업,2023-06-22,경기도 성남시 분당구 구미로9번길 10  503호 (구미동  세종그랑시아∥),경기도 성남시 분당구 구미동 187-2 세종그랑시아∥ ,2024-04-17
분당구,건강기능식품일반판매업,컨사이너,2021-04-13,폐업,2022-12-07,경기도 성남시 분당구 수내로 206  309동 303호 (수내동  푸른마을),경기도 성남시 분당구 수내동 73 푸른마을 ,2024-04-17
분당구,건강기능식품일반판매업,에덴바이생식촌,2006-07-21,폐업,2006-12-01, ,경기도 성남시 분당구 수내동 29 양지마을주상복합상가603 B01호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,주식회사 비움,2012-06-25,폐업,2020-01-15,경기도 성남시 분당구 황새울로335번길 8 (서현동  덕산빌딩 401호일부(436호)),경기도 성남시 분당구 서현동 260-4 덕산빌딩 401호일부(436호) ,2024-04-17
분당구,건강기능식품일반판매업,셀트리온 스킨큐어,2017-10-18,폐업,2018-03-19,경기도 성남시 분당구 판교역로 230 (삼평동  삼환하이펙스 B동 117호),경기도 성남시 분당구 삼평동 679 삼환하이펙스 B동 117호 ,2024-04-17
분당구,건강기능식품일반판매업,바로찜,2021-04-02,폐업,2022-09-13,경기도 성남시 분당구 장안로16번길 26-1  1층 일부(102)호 (분당동),경기도 성남시 분당구 분당동 146-5 ,2024-04-17
분당구,건강기능식품일반판매업,CM월드,2011-08-05,폐업,2013-08-07,경기도 성남시 분당구 구미로 60 (구미동  관보쇼핑 지하1층지하1호일부(1호~15호)),경기도 성남시 분당구 구미동 203-1 관보쇼핑 지하1층지하1호일부(1호~15호) ,2024-04-17
분당구,건강기능식품일반판매업,바이오프로,2011-05-18,폐업,2011-06-01, ,경기도 성남시 분당구 정자동 174-1 분당더샵스타파크 상가동 2층 E 08호일부 ,2024-04-17
분당구,건강기능식품일반판매업,주은다이어트클럽,2012-12-10,폐업,2014-03-11,경기도 성남시 분당구 정자일로 55 (금곡동  분당두산위브 104-104호),경기도 성남시 분당구 금곡동 192 분당두산위브 104-104호 ,2024-04-17
분당구,건강기능식품일반판매업,리엔케이(Re:NK),2011-07-21,폐업,2019-12-04,경기도 성남시 분당구 성남대로926번길 6 (야탑동  대덕프라자 407호일부),경기도 성남시 분당구 야탑동 361-5 대덕프라자 407호일부 ,2024-04-17
분당구,건강기능식품일반판매업,에스앤에프주식회사,2013-06-28,폐업,2022-12-26,경기도 성남시 분당구 백현로101번길 16 (수내동  대덕프라자 308호일부),경기도 성남시 분당구 수내동 19-3 대덕프라자 308호일부 ,2024-04-17
분당구,건강기능식품일반판매업,자생홈매디 빛과에너지,2015-06-08,폐업,2016-03-08,경기도 성남시 분당구 돌마로 73 (금곡동  우방코아 504호 일부),경기도 성남시 분당구 금곡동 155 우방코아 504호 일부 ,2024-04-17
분당구,건강기능식품유통전문판매업,(주)마인드마이너,2021-10-26,폐업,2022-03-23,경기도 성남시 분당구 판교로255번길 9-22  판교 우림 W-CITY 5층 505호 일부(505-1)호 (삼평동),경기도 성남시 분당구 삼평동 618 판교 우림 W-CITY 5층 505호 일부 (505-1)호 ,2024-04-17
분당구,건강기능식품일반판매업,기빈투,2019-07-22,폐업,2020-11-27,경기도 성남시 분당구 느티로 22  백궁동양파라곤 A동 812호 (정자동),경기도 성남시 분당구 정자동 17-2 백궁동양파라곤 ,2024-04-17
분당구,건강기능식품일반판매업,제이와이컴퍼니,2021-09-23,폐업,2023-12-29,경기도 성남시 분당구 황새울로 224  5층 517(일부)호 (수내동  청구블루빌),경기도 성남시 분당구 수내동 11-1 청구블루빌 ,2024-04-17
분당구,건강기능식품일반판매업,엔에스코리아주식회사,2004-08-31,폐업,2013-03-15, ,경기도 성남시 분당구 금곡동 122 청솔마을 904-704 ,2024-04-17
분당구,건강기능식품일반판매업,뉴오리진 현대백화점판교점,2018-10-02,폐업,2022-11-28,경기도 성남시 분당구 판교역로146번길 20  현대백화점 판교점 5층 일부 (백현동),경기도 성남시 분당구 백현동 541 현대백화점 판교점 ,2024-04-17
분당구,건강기능식품일반판매업,e-건강세상,2004-09-24,폐업,2011-03-02, ,경기도 성남시 분당구 서현동 91 한양아파트319동1303호 ,2024-04-17
분당구,건강기능식품일반판매업,(주)123헬스라이프,2004-06-18,폐업,2006-04-13, ,경기도 성남시 분당구 구미동 18 시그마2 A동 340호,2024-04-17
분당구,건강기능식품일반판매업,타하라건강식품,2010-09-10,폐업,2017-11-23,경기도 성남시 분당구 성남대로 30 (구미동 동아그린프라자 301호일부),경기도 성남시 분당구 구미동 185-5 동아그린프라자 301호일부 ,2024-04-17
분당구,건강기능식품일반판매업,두웰,2007-04-19,폐업,2009-03-30, ,경기도 성남시 분당구 정자동 7 분당두산위브파빌리온 A1219호 ,2024-04-17
분당구,건강기능식품일반판매업,에이올,2016-04-07,폐업,2018-04-02,경기도 성남시 분당구 서현로 170 (서현동  분당풍림아이원플러스오피스텔 A-1504호 일부),경기도 성남시 분당구 서현동 255-1 분당풍림아이원플러스오피스텔 A-1504호 일부 ,2024-04-17
분당구,건강기능식품유통전문판매업,엘케이비,2021-04-20,폐업,2021-10-22,경기도 성남시 분당구 정자일로 1  코오롱트리폴리스1 B동 3413호 (금곡동),경기도 성남시 분당구 금곡동 210 코오롱트리폴리스1 ,2024-04-17
분당구,건강기능식품일반판매업,해피허브다이어트클럽,2010-12-31,폐업,2012-10-04, ,경기도 성남시 분당구 야탑동 535 탑마을상가 1층 103호 ,2024-04-17
분당구,건강기능식품일반판매업,베네09,2018-01-12,폐업,2021-05-25,경기도 성남시 분당구 성남대로 345  정자역프라자 407호 일부호 (정자동),경기도 성남시 분당구 정자동 17-6 정자역프라자 ,2024-04-17
분당구,건강기능식품일반판매업,삼성실버랜드,2012-01-02,폐업,2012-03-09,경기도 성남시 분당구 벌말로 37 (야탑동  대원상가 5층 1호),경기도 성남시 분당구 야탑동 274-1 대원상가 5층 1호 ,2024-04-17
분당구,건강기능식품일반판매업,하나마트,2004-06-21,폐업,2019-10-30,경기도 성남시 분당구 백현로 97 (수내동 수내다운타운빌딩110호),경기도 성남시 분당구 수내동 22-3 수내다운타운빌딩110호 ,2024-04-17
분당구,건강기능식품일반판매업,(주)초록,2020-07-23,폐업,2021-09-01,경기도 성남시 분당구 판교역로192번길 16  판교타워 8층 806 (A376)호 (삼평동),경기도 성남시 분당구 삼평동 662 판교타워 ,2024-04-17
분당구,건강기능식품일반판매업,씽킹백한문마트,2004-06-18,폐업,2020-12-14,경기도 성남시 분당구 미금일로 57 (구미동 하얀마을 아파트 605동 406호),경기도 성남시 분당구 구미동 112 하얀마을 아파트 605동 406호 ,2024-04-17
분당구,건강기능식품일반판매업,에덴,2015-12-28,폐업,2018-08-21,경기도 성남시 분당구 성남대로 165 (금곡동  천사의도시 오피스텔 근123호일부),경기도 성남시 분당구 금곡동 161 천사의도시 오피스텔 근123호일부 ,2024-04-17
분당구,건강기능식품일반판매업,GS25정자카페점,2013-03-26,폐업,2019-05-29,경기도 성남시 분당구 정자일로 220 (정자동  동양정자파라곤 2단지상가 102호일부),경기도 성남시 분당구 정자동 14-1 동양정자파라곤 2단지상가 102호일부 ,2024-04-17
분당구,건강기능식품일반판매업,BB하우스,2008-09-09,폐업,2010-12-31, ,경기도 성남시 분당구 서현동 263 삼성프라자 6층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,예미원피부과,2007-12-28,폐업,2018-11-02,경기도 성남시 분당구 정자일로213번길 19 (정자동 아이파크분당201동 210~214호),경기도 성남시 분당구 정자동 10-1 아이파크분당201동 210~214호 ,2024-04-17
분당구,건강기능식품일반판매업,핼스온,2005-05-06,폐업,2006-05-25, ,경기도 성남시 분당구 정자동 17-1 젤존타워 1 B02호 ,2024-04-17
분당구,건강기능식품일반판매업,조이컴퍼니,2021-06-14,폐업,2023-12-29,경기도 성남시 분당구 황새울로 224  517호 (수내동  청구블루빌),경기도 성남시 분당구 수내동 11-1 청구블루빌 ,2024-04-17
분당구,건강기능식품일반판매업,허브앤헬씨(Healthy),2014-05-22,폐업,2016-04-15,경기도 성남시 분당구 양현로166번길 20 (이매동  이매촌 분산상가 1층 103호),경기도 성남시 분당구 이매동 110 이매촌 분산상가 1층 103호 ,2024-04-17
분당구,건강기능식품일반판매업,(주)안국건강,2005-07-11,폐업,2008-12-15, ,경기도 성남시 분당구 수내동 14 롯데백화점(분당점) 지하 1층 ,2024-04-17
분당구,건강기능식품일반판매업,마리바고,2021-12-21,폐업,2023-06-22,경기도 성남시 분당구 성남대로926번길 12  금탑프라자 4층 408(일부)호 (야탑동),경기도 성남시 분당구 야탑동 361-3 금탑프라자 4층 408(일부)호 ,2024-04-17
분당구,건강기능식품일반판매업,애터미 분당제일센터,2019-08-30,폐업,2022-04-11,경기도 성남시 분당구 야탑로69번길 8  한주코아 3층 302(일부)호 (야탑동),경기도 성남시 분당구 야탑동 355-4 한주코아 ,2024-04-17
분당구,건강기능식품유통전문판매업,(주)위담바이오,2018-01-17,폐업,2022-11-23,경기도 성남시 분당구 대왕판교로 660  유스페이스1 A동 1202호 일부 (삼평동),경기도 성남시 분당구 삼평동 670 유스페이스1 ,2024-04-17
분당구,건강기능식품일반판매업,다모수,2009-10-27,폐업,2017-07-03,경기도 성남시 분당구 분당로53번길 9 (서현동 에이원프라자 303호),경기도 성남시 분당구 서현동 269-6 에이원프라자 303호 ,2024-04-17
분당구,건강기능식품일반판매업,시너지,2016-08-22,폐업,2017-04-04,경기도 성남시 분당구 내정로 54 (정자동  한솔마을 602동 1501호 일부),경기도 성남시 분당구 정자동 117 한솔마을 602동 1501호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,한국유통,2006-01-13,폐업,2006-06-07, ,경기도 성남시 분당구 이매동 146-1 (지하112호) ,2024-04-17
분당구,건강기능식품일반판매업,(주)굿헬스코리아,2019-05-02,폐업,2019-05-14,경기도 성남시 분당구 판교역로146번길 20  현대백화점 판교점 지하1층 일부호 (백현동),경기도 성남시 분당구 백현동 541 현대백화점 판교점 ,2024-04-17
분당구,건강기능식품일반판매업,이니스프리분당정자점,2014-04-24,폐업,2018-01-03,경기도 성남시 분당구 성남대로331번길 3-3 (정자동  젤존타워III  113호일부),경기도 성남시 분당구 정자동 156-1 젤존타워III  113호일부 ,2024-04-17
분당구,건강기능식품일반판매업,JY유통,2004-06-18,폐업,2008-06-25, ,경기도 성남시 분당구 야탑동 517 벽산아파트 601동 802호,2024-04-17
분당구,건강기능식품일반판매업,(주)올가홀푸드야탑점,2014-04-24,폐업,2018-02-09,경기도 성남시 분당구 야탑로69번길 2 (야탑동  1층 일부),경기도 성남시 분당구 야탑동 355-6 1층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,제이제이알,2016-02-02,폐업,2017-06-21,경기도 성남시 분당구 서판교로100번길 4-9 (판교동  1층 일부),경기도 성남시 분당구 판교동 545-9 1층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,(주)정문,2009-09-09,폐업,2012-02-27, ,경기도 성남시 분당구 수내동 14 지하  1층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,비즈엠주식회사,2004-05-25,폐업,2020-01-15,경기도 성남시 분당구 야탑남로146번길 5 (야탑동 삼오빌딩 4층),경기도 성남시 분당구 야탑동 405-4 삼오빌딩 4층 ,2024-04-17
분당구,건강기능식품일반판매업,녹십자헬스케어,2016-05-23,폐업,2021-03-31,경기도 성남시 분당구 황새울로 246 (수내동  도담빌딩 7층 일부),경기도 성남시 분당구 수내동 9-3 도담빌딩 7층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,엔케이넷,2014-07-02,폐업,2019-10-30,경기도 성남시 분당구 분당로263번길 39 (서현동  210호 일부),경기도 성남시 분당구 서현동 312-1 210호 일부 ,2024-04-17
