발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X,발생위치Y,경도,위도
2023,2023-11-16 22:00,야,목,1,0,0,0,0,경기,광주시,차대차,기타,기타,신호위반,교차로,교차로부근,이륜차,화물차,978822,1934635,127.2606882,37.41060005
2023,2023-11-16 23:00,야,목,1,0,0,0,0,대전,유성구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,984291,1816645,127.3249325,36.34707982
2023,2023-11-17 00:00,야,금,1,0,0,0,0,충북,청주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,개인형이동장치(PM),983807,1846503,127.3189133,36.61624679
2023,2023-11-17 08:00,주,금,1,0,0,0,0,경기,연천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,화물차,없음,962807,2003551,127.0761977,38.03124091
2023,2023-11-17 11:00,주,금,1,0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,건설기계,보행자,958056,1920639,127.0268298,37.283738
2023,2023-11-17 11:00,주,금,1,0,0,0,0,경북,구미시,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,1071405,1805058,128.2946736,36.24010617
2023,2023-11-17 11:00,주,금,1,0,0,0,0,경북,구미시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,1089163,1793776,128.490998,36.13693093
2023,2023-11-17 15:00,주,금,1,0,0,0,0,전북,익산시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,건설기계,952034,1787203,126.967259,36.0805861
2023,2023-11-17 18:00,야,금,2,0,0,0,0,전북,군산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,915996,1772739,126.5685708,35.94774973
2023,2023-11-18 00:00,야,토,1,0,0,0,0,경북,안동시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1107198,1841814,128.6980282,36.56809291
2023,2023-11-18 03:00,야,토,1,0,0,0,0,인천,미추홀구,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,927889,1939070,126.6847453,37.44800644
2023,2023-11-18 05:00,야,토,1,1,0,1,0,경기,양주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승합차,955534,1978945,126.9948461,37.80914722
2023,2023-11-18 14:00,주,토,1,0,0,0,0,경남,산청군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,화물차,없음,1044594,1699431,127.9904234,35.28938711
2023,2023-11-18 15:00,주,토,1,0,0,0,0,경북,안동시,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,자전거,없음,1107746,1840874,128.7040198,36.5595589
2023,2023-11-18 22:00,야,토,1,0,0,0,0,강원,횡성군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1059104,1943460,128.1685659,37.48849681
2023,2023-11-19 05:00,야,일,1,1,0,1,0,인천,서구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,고가도로위,승용차,건설기계,924740,1945397,126.6485009,37.50477891
2023,2023-11-19 06:00,주,일,1,0,0,0,0,대구,수성구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,1103257,1759257,128.643122,35.82437249
2023,2023-11-19 07:00,주,일,1,0,0,0,0,부산,강서구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타,기타,이륜차,승용차,1132576,1692030,128.9566267,35.21488227
2023,2023-11-19 10:00,주,일,1,1,0,1,0,경기,포천시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,985994,1998738,127.3404984,37.98851756
2023,2023-11-19 16:00,주,일,1,0,0,0,0,경남,진주시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1055571,1687975,128.1103633,35.18554357
2023,2023-11-19 18:00,야,일,3,2,2,0,0,대구,동구,차량단독,공작물충돌,공작물충돌,기타,단일로,기타단일로,승용차,없음,1104289,1777100,128.6568838,35.98510453
2023,2023-11-19 19:00,야,일,1,0,0,0,0,서울,송파구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,965971,1943634,127.1150586,37.49132977
2023,2023-11-19 21:00,야,일,1,0,0,0,0,경북,상주시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,1055932,1840997,128.125073,36.56510892
2023,2023-11-20 08:00,주,월,1,0,0,0,0,충남,부여군,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,948181,1809737,126.922979,36.28353705
2023,2023-11-20 08:00,주,월,1,0,0,0,0,전북,고창군,차대차,추돌,추돌,안전운전 의무 불이행,기타,기타,승용차,이륜차,927195,1719814,126.6975297,35.47150438
2023,2023-11-20 08:00,주,월,1,1,0,1,0,대구,달서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1095416,1759532,128.5563637,35.82764569
2023,2023-11-20 10:00,주,월,1,0,0,0,0,경기,하남시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,이륜차,화물차,971382,1946938,127.1761391,37.521294
2023,2023-11-20 10:00,주,월,1,2,0,2,0,전북,임실군,차대차,추돌,추돌,안전운전 의무 불이행,기타,기타,승용차,화물차,978435,1744372,127.2616417,35.69536508
2023,2023-11-20 11:00,주,월,1,0,0,0,0,강원,횡성군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,1049264,1944165,128.0573114,37.49542859
2023,2023-11-20 11:00,주,월,1,0,0,0,0,대구,달성군,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1085297,1744710,128.4427713,35.69495661
2023,2023-11-20 13:00,주,월,1,0,0,0,0,경기,수원시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,955928,1920099,127.0028566,37.27877223
2023,2023-11-20 17:00,주,월,1,0,0,0,0,충남,서산시,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,화물차,자전거,907048,1864499,126.4584049,36.7740563
2023,2023-11-20 18:00,야,월,1,0,0,0,0,경북,상주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,1040059,1827385,127.9469828,36.44319607
2023,2023-11-20 18:00,야,월,1,0,0,0,0,경기,양주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,자전거,화물차,960329,1975844,127.0494876,37.7814191
2023,2023-11-20 23:00,야,월,1,1,1,0,0,경기,화성시,차대차,정면충돌,정면충돌,중앙선 침범,교차로,교차로부근,승용차,승용차,953535,1913603,126.9762694,37.22010298
2023,2023-11-21 00:00,야,화,1,1,0,1,0,전북,김제시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,939149,1755348,126.8265983,35.79267857
2023,2023-11-21 01:00,야,화,1,0,0,0,0,경북,구미시,차대사람,횡단중,횡단중,기타,교차로,교차로부근,승용차,보행자,1078859,1790775,128.3761868,36.11077059
2023,2023-11-21 06:00,주,화,1,0,0,0,0,충남,서산시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,904788,1874328,126.4318534,36.86242202
2023,2023-11-21 16:00,주,화,1,0,0,0,0,충남,아산시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,959120,1880255,127.0410338,36.91976467
2023,2023-11-21 16:00,주,화,1,0,0,0,0,전남,보성군,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,화물차,자전거,976064,1645322,127.238321,34.80217898
2023,2023-11-21 18:00,야,화,1,0,0,0,0,서울,중랑구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승합차,이륜차,963636,1955382,127.0880631,37.59712978
2023,2023-11-21 18:00,야,화,1,0,0,0,0,강원,원주시,차대사람,횡단중,횡단중,기타,기타,기타,승용차,보행자,1027847,1921374,127.8141723,37.29089204
2023,2023-11-21 18:00,야,화,1,0,0,0,0,경북,영천시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,1119074,1779691,128.8212474,36.00676524
2023,2023-11-21 23:00,야,화,1,0,0,0,0,서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,953498,1951111,126.9734934,37.55817785
2023,2023-11-22 00:00,야,수,1,0,0,0,0,충북,괴산군,차대차,추돌,추돌,안전운전 의무 불이행,불명,불명,화물차,화물차,1014529,1868104,127.6628888,36.81100293
2023,2023-11-22 05:00,야,수,1,0,0,0,0,전남,화순군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,955559,1652861,127.0137571,34.86947242
2023,2023-11-22 06:00,주,수,3,0,0,0,0,강원,춘천시,차대사람,보도통행중,보도통행중,신호위반,교차로,교차로내,승용차,보행자,1019925,1984738,127.7265199,37.86222562
2023,2023-11-22 06:00,주,수,1,1,1,0,0,경기,파주시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,947940,1997991,126.9072038,37.98039929
2023,2023-11-22 07:00,주,수,1,0,0,0,0,강원,원주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,1040857,1927349,127.9612776,37.34426802
2023,2023-11-22 08:00,주,수,1,0,0,0,0,충북,증평군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,자전거,보행자,1005979,1864303,127.5670025,36.77683058
2023,2023-11-22 15:00,주,수,1,3,3,0,0,전남,담양군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,승용차,화물차,953985,1695116,126.9941916,35.25041574
2023,2023-11-22 18:00,야,수,1,1,0,1,0,전남,순천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,1000501,1666002,127.5054896,34.98894408
2023,2023-11-22 21:00,야,수,1,0,0,0,0,경기,용인시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,965643,1921649,127.11237,37.2931531
2023,2023-11-22 21:00,야,수,1,7,4,2,1,전남,영암군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,919986,1642470,126.6255638,34.77360122
2023,2023-11-22 23:00,야,수,1,0,0,0,0,경기,구리시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,966084,1955875,127.115771,37.60166687
2023,2023-11-23 00:00,야,목,1,0,0,0,0,광주,광산구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,938741,1687287,126.8272174,35.17900924
2023,2023-11-23 01:00,야,목,1,0,0,0,0,충남,아산시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,965053,1865752,127.1083106,36.78926693
2023,2023-11-23 04:00,야,목,1,0,0,0,0,충남,천안시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,976302,1863798,127.2344498,36.77200062
2023,2023-11-23 06:00,주,목,1,0,0,0,0,경기,남양주시,차대사람,횡단중,횡단중,기타,교차로,교차로부근,화물차,보행자,988053,1962593,127.3645432,37.66276699
2023,2023-11-23 07:00,주,목,1,0,0,0,0,충남,부여군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,건설기계,952844,1806690,126.9750848,36.25630713
2023,2023-11-23 19:00,야,목,1,0,0,0,0,대구,수성구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1110231,1762946,128.720823,35.85686662
2023,2023-11-24 04:00,야,금,1,1,1,0,0,경기,안양시,차대차,기타,기타,기타,단일로,기타단일로,자전거,승용차,951445,1933510,126.9514108,37.39942909
2023,2023-11-24 05:00,야,금,1,0,0,0,0,경기,시흥시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,이륜차,930208,1925080,126.7122808,37.32209269
2023,2023-11-24 06:00,주,금,1,0,0,0,0,전북,완주군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,970459,1770572,127.1725155,35.93137948
2023,2023-11-24 07:00,주,금,1,0,0,0,0,광주,북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,945775,1686445,126.9045204,35.17182164
2023,2023-11-24 09:00,주,금,1,2,0,1,1,경남,거제시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,1098644,1653504,128.579303,34.87145247
2023,2023-11-24 15:00,주,금,2,0,0,0,0,대구,군위군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1098840,1798996,128.5991923,36.18304611
2023,2023-11-24 16:00,주,금,1,0,0,0,0,강원,강릉시,차대사람,기타,기타,신호위반,교차로,교차로내,승용차,보행자,1125280,1975649,128.9224917,37.77193598
2023,2023-11-24 16:00,주,금,1,0,0,0,0,대구,북구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,1097456,1773464,128.5806506,35.95303515
2023,2023-11-24 17:00,주,금,1,0,0,0,0,부산,사하구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,1134866,1675232,128.9790378,35.06315618
2023,2023-11-24 18:00,야,금,1,0,0,0,0,충남,천안시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,969756,1860621,127.1612249,36.74317477
2023,2023-11-24 20:00,야,금,1,0,0,0,0,충남,아산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,957004,1864947,127.0181447,36.78167904
2023,2023-11-24 20:00,야,금,1,2,0,2,0,인천,동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,923482,1943081,126.6345101,37.48380217
2023,2023-11-25 01:00,야,토,1,0,0,0,0,서울,구로구,차대차,정면충돌,정면충돌,중앙선 침범,기타,기타,승용차,이륜차,942371,1944609,126.8480279,37.49894609
2023,2023-11-25 01:00,야,토,1,0,0,0,0,경남,거제시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1101706,1655430,128.6130341,34.88851514
2023,2023-11-25 01:00,야,토,1,0,0,0,0,광주,광산구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,940960,1690940,126.8513246,35.21207968
2023,2023-11-25 06:00,주,토,1,2,1,1,0,전남,담양군,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,958271,1704016,127.04085,35.33085227
2023,2023-11-25 10:00,주,토,1,0,0,0,0,경남,창녕군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,1088718,1711480,128.4769376,35.39507585
2023,2023-11-25 12:00,주,토,1,0,0,0,0,인천,남동구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,934949,1937193,126.7647217,37.43161263
2023,2023-11-25 14:00,주,토,1,0,0,0,0,전북,전주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,자전거,자전거,965781,1751275,127.1214848,35.75724544
2023,2023-11-25 14:00,주,토,1,1,1,0,0,전남,신안군,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,887004,1674270,126.2608808,35.05717084
2023,2023-11-25 16:00,주,토,1,0,0,0,0,경기,이천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1009365,1902356,127.6054187,37.11983166
2023,2023-11-25 16:00,주,토,1,2,2,0,0,경북,울릉군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,1301250,1953936,130.909283,37.53556301
2023,2023-11-25 17:00,주,토,1,0,0,0,0,전남,구례군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1000961,1689781,127.5105575,35.20336608
2023,2023-11-25 22:00,야,토,1,1,1,0,0,전북,부안군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,지하차도(도로)내,승용차,승용차,909448,1739540,126.4997356,35.64787987
2023,2023-11-26 01:00,야,일,1,0,0,0,0,울산,남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1163697,1727797,129.3055882,35.53263361
2023,2023-11-26 06:00,주,일,1,0,0,0,0,경기,의정부시,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,964791,1971408,127.100373,37.74162007
2023,2023-11-27 06:00,주,월,1,0,0,0,0,전북,완주군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,973499,1752377,127.2068203,35.76741961
2023,2023-11-27 10:00,주,월,1,0,0,0,0,경남,거창군,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,승용차,이륜차,1035963,1737304,127.8971811,35.63121805
2023,2023-11-27 14:00,주,월,1,2,2,0,0,경기,파주시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승합차,931436,1975066,126.721468,37.7726962
2023,2023-11-27 18:00,야,월,1,0,0,0,0,충북,충주시,차대사람,보도통행중,보도통행중,기타,단일로,기타단일로,승용차,보행자,1037874,1891128,127.9257638,37.01790196
2023,2023-11-27 22:00,야,월,1,0,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,1103844,1694091,128.6412688,35.23684931
2023,2023-11-27 23:00,야,월,1,0,0,0,0,전남,구례군,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,996699,1695090,127.4637141,35.2512329
2023,2023-11-28 10:00,주,화,1,2,2,0,0,충남,서천군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,919687,1795616,126.6071656,36.15429127
2023,2023-11-28 10:00,주,화,1,0,0,0,0,전북,전주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,967176,1758347,127.1366253,35.82105472
2023,2023-11-28 17:00,주,화,1,1,0,1,0,전남,여수시,차대차,기타,기타,보행자 보호의무 위반,교차로,교차로부근,승용차,승용차,1015382,1640683,127.6680785,34.76051088
2023,2023-11-28 17:00,주,화,1,1,1,0,0,경북,영주시,차대차,기타,기타,신호위반,단일로,기타단일로,승용차,승용차,1099233,1870861,128.6127961,36.83076018
2023,2023-11-28 19:00,야,화,1,1,1,0,0,경북,칠곡군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,1076081,1785331,128.3447988,36.0619156
2023,2023-11-29 01:00,야,수,1,0,0,0,0,경기,수원시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,957310,1916912,127.0186283,37.25010998
2023,2023-11-29 06:00,주,수,1,0,0,0,0,서울,성북구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타,기타,승합차,개인형이동장치(PM),959056,1954651,127.0362225,37.59034863
2023,2023-11-29 08:00,주,수,1,0,0,0,0,전북,진안군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,기타,기타,건설기계,보행자,994238,1763936,127.4361714,35.87197841
2023,2023-11-29 13:00,주,수,1,0,0,0,0,충북,청주시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로내,농기계,없음,997599,1835437,127.473184,36.51662041
2023,2023-11-29 15:00,주,수,1,0,0,0,0,서울,도봉구,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타,기타,화물차,보행자,959852,1965725,127.0446298,37.69019552
2023,2023-11-29 17:00,주,수,1,1,0,1,0,전남,장성군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,923871,1696024,126.663112,35.25676623
2023,2023-11-29 18:00,야,수,1,0,0,0,0,서울,중구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,953814,1952218,126.9770013,37.56817135
2023,2023-11-29 18:00,야,수,1,0,0,0,0,충남,아산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,962212,1863744,127.0765688,36.77105667
2023,2023-11-29 19:00,야,수,1,3,1,2,0,경북,경주시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1172191,1763729,129.4069276,35.85499311
2023,2023-11-29 19:00,야,수,1,0,0,0,0,경북,성주군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1071475,1769444,128.2922252,35.91904234
2023,2023-11-30 00:00,야,목,1,2,0,2,0,전남,무안군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,905201,1670606,126.4608163,35.02601079
2023,2023-11-30 00:00,야,목,1,0,0,0,0,경남,진주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1073047,1686008,128.3021217,35.16668915
2023,2023-11-30 02:00,야,목,1,0,0,0,0,경북,구미시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1076214,1808616,128.3485351,36.27181256
2023,2023-11-30 06:00,주,목,1,0,0,0,0,강원,삼척시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1136191,1911779,129.034523,37.19487958
2023,2023-11-30 09:00,주,목,1,0,0,0,0,전북,익산시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,947840,1772712,126.9216351,35.94972697
2023,2023-11-30 14:00,주,목,1,0,0,0,0,전남,나주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,930218,1658273,126.7360595,34.91684658
2023,2023-11-30 15:00,주,목,1,0,0,0,0,경북,봉화군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승합차,1106557,1876566,128.6957123,36.88138055
2023,2023-11-30 18:00,야,목,1,0,0,0,0,경남,남해군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1047101,1650456,128.0152105,34.84766599
2023,2023-11-30 19:00,야,목,1,1,0,1,0,경북,울진군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1166467,1903148,129.3735841,37.11221117
2023,2023-11-30 20:00,야,목,1,1,0,1,0,서울,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,953787,1952436,126.9766818,37.57013487
2023,2023-11-30 20:00,야,목,1,0,0,0,0,대전,유성구,차대차,측면충돌,측면충돌,안전거리 미확보,교차로,교차로내,이륜차,승용차,990362,1821487,127.39253,36.39081221
2023,2023-11-30 21:00,야,목,1,0,0,0,0,경기,화성시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,958935,1912823,127.0371766,37.2133257
2023,2023-12-01 03:00,야,금,1,0,0,0,0,전북,전주시,차량단독,공작물충돌,공작물충돌,중앙선 침범,단일로,기타단일로,승용차,없음,961229,1759112,127.070754,35.82773487
2023,2023-12-01 05:00,야,금,1,0,0,0,0,충남,공주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,966494,1828827,127.1260724,36.45644718
2023,2023-12-01 09:00,주,금,1,0,0,0,0,전남,고흥군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,이륜차,973890,1605073,127.2157941,34.43916438
2023,2023-12-01 09:00,주,금,1,0,0,0,0,경북,영천시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,1130293,1772279,128.9444817,35.93852439
2023,2023-12-01 12:00,주,금,1,0,0,0,0,전북,전주시,차대차,기타,기타,안전운전 의무 불이행,기타,기타,승용차,승용차,972279,1755331,127.1932213,35.79401965
2023,2023-12-01 14:00,주,금,1,0,0,0,0,충남,홍성군,차대사람,기타,기타,안전거리 미확보,단일로,기타단일로,농기계,보행자,924651,1836088,126.6584288,36.5195234
2023,2023-12-01 18:00,야,금,1,0,0,0,0,충남,서천군,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,925756,1783186,126.6757989,36.04272058
2023,2023-12-01 19:00,야,금,1,0,0,0,0,충북,청주시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,원동기장치자전거,1000303,1847235,127.5033888,36.62298332
2023,2023-12-02 04:00,야,토,1,0,0,0,0,울산,울주군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,이륜차,건설기계,1164151,1721855,129.3093917,35.4790082
2023,2023-12-02 08:00,주,토,1,0,0,0,0,서울,영등포구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,없음,946722,1946174,126.8971359,37.51331308
2023,2023-12-03 01:00,야,일,1,0,0,0,0,경기,포천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,이륜차,없음,973740,1988172,127.2013358,37.89301557
2023,2023-12-03 11:00,주,일,1,1,1,0,0,충남,천안시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,승합차,966905,1866127,127.1290513,36.79271393
2023,2023-12-03 19:00,야,일,1,0,0,0,0,경기,이천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,999276,1916448,127.4918365,37.24690565
2023,2023-12-04 06:00,주,월,1,0,0,0,0,전남,장성군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,939219,1697776,126.8316918,35.27361225
2023,2023-12-04 08:00,주,월,1,1,1,0,0,경기,의정부시,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,승합차,보행자,961281,1969467,127.0606384,37.72398395
2023,2023-12-04 09:00,주,월,1,0,0,0,0,충남,홍성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,922589,1833919,126.6356182,36.49980701
2023,2023-12-04 11:00,주,월,1,0,0,0,0,전남,여수시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1023680,1613580,127.7579918,34.51594018
2023,2023-12-04 11:00,주,월,1,0,0,0,0,경기,파주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,942436,1976013,126.8462877,37.78199018
2023,2023-12-04 13:00,주,월,1,1,1,0,0,경남,함양군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1017206,1720702,127.6896744,35.48202999
2023,2023-12-04 13:00,주,월,2,1,1,0,0,경남,산청군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,1027382,1694460,127.8009713,35.24518336
2023,2023-12-04 14:00,주,월,1,0,0,0,0,강원,평창군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1084426,1945015,128.4551479,37.50054315
